date&time,WashingMachine,Dryer,temp,icon,hum,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability,dayOfWeeks
2014-10-03 3:00,0.005535556,0.005875,50.72,clear-night,0.86,7.91,Clear,50.72,1019.94,5.35,0.01,1412319600,108,0,46.54,0,5
2014-10-03 4:00,0.005478333,0.006001667,48.62,clear-night,0.87,8.63,Clear,46.76,1019.93,4.73,0.02,1412323200,133,0,44.98,0,5
2014-10-03 5:00,0.005495556,0.006744444,47.93,clear-night,0.87,8.77,Clear,45.72,1019.88,5.11,0.03,1412326800,106,0,44.29,0,5
2014-10-03 6:00,0.005586111,0.007045,45.71,clear-night,0.92,8.75,Clear,45.71,1020.17,0.34,0.03,1412330400,159,0,43.58,0,5
2014-10-03 7:00,0.005988889,0.006297778,45.24,clear-day,0.92,8.53,Clear,45.24,1020.04,2.31,0.04,1412334000,194,0,42.96,0,5
2014-10-03 8:00,0.005941111,0.005855,47.57,clear-day,0.89,9.11,Clear,46.41,1019.87,3.57,0.03,1412337600,122,0,44.5,0,5
2014-10-03 9:00,0.00593,0.005807778,52.89,clear-day,0.79,9.57,Clear,52.89,1019.57,4.07,0,1412341200,191,0,46.56,0,5
2014-10-03 10:00,0.005944444,0.005775,58.38,clear-day,0.66,10,Clear,58.38,1018.89,6.09,0,1412344800,110,0,47.12,0,5
2014-10-03 11:00,0.005547222,0.006207222,61.83,clear-day,0.58,10,Clear,61.83,1017.93,5.69,0.01,1412348400,102,0,46.92,0,5
2014-10-03 12:00,0.005472778,0.005989444,64.62,clear-day,0.5,10,Clear,64.62,1017,4.45,0,1412352000,98,0,45.72,0,5
2014-10-03 13:00,0.005469444,0.005988333,67.21,clear-day,0.45,10,Clear,67.21,1016.03,6.88,0,1412355600,162,0,44.91,0,5
2014-10-03 14:00,0.005476667,0.006002778,68.24,clear-day,0.4,9.95,Clear,68.24,1014.74,4.52,0.02,1412359200,106,0,42.76,0,5
2014-10-03 15:00,0.005922778,0.005862778,69.65,clear-day,0.4,10,Clear,69.65,1014.12,8.21,0,1412362800,159,0,44.47,0,5
2014-10-03 16:00,0.005942222,0.007016667,69.74,clear-day,0.4,10,Clear,69.74,1013.65,7.56,0,1412366400,149,0,44.32,0,5
2014-10-03 17:00,0.005960556,0.007738333,68.1,clear-day,0.44,10,Clear,68.1,1013.32,6.82,0.01,1412370000,117,0,45.46,0,5
2014-10-03 18:00,0.005937778,0.00697,64.41,clear-day,0.53,10,Clear,64.41,1013.52,6.05,0,1412373600,110,0,47.14,0,5
2014-10-03 19:00,0.005514444,0.007023333,60.53,clear-night,0.67,10,Clear,60.53,1013.21,6.91,0,1412377200,136,0,49.43,0,5
2014-10-03 20:00,0.005458333,0.006717778,58.54,clear-night,0.7,10,Clear,58.54,1012.88,5.01,0.05,1412380800,83,0,48.92,0,5
2014-10-03 21:00,0.005495,0.009268333,57.74,clear-night,0.72,10,Clear,57.74,1012.57,2.52,0.02,1412384400,114,0,48.76,0,5
2014-10-03 22:00,0.005474444,0.006772778,56.67,clear-night,0.77,9.93,Clear,56.67,1012.34,7.38,0.23,1412388000,98,0,49.42,0,5
2014-10-03 23:00,0.005946111,0.006552222,55.59,clear-night,0.78,9.87,Clear,55.59,1012.05,8.71,0.24,1412391600,121,0,48.96,0,5
2014-10-04 0:00,0.005927778,0.005620556,55.3,partly-cloudy-night,0.79,9.33,Partly Cloudy,55.3,1010.94,8.79,0.25,1412395200,104,0,48.89,0,6
2014-10-04 1:00,0.005915556,0.005686111,54.65,partly-cloudy-night,0.79,9.11,Partly Cloudy,54.65,1010.6,8.77,0.3,1412398800,103,0,48.41,0,6
2014-10-04 2:00,0.005953333,0.005700556,54.63,partly-cloudy-night,0.8,9.34,Partly Cloudy,54.63,1010.1,9.85,0.36,1412402400,116,0,48.48,0,6
2014-10-04 3:00,0.005455556,0.005951667,54.76,partly-cloudy-night,0.81,9.25,Partly Cloudy,54.76,1009.26,8.31,0.31,1412406000,104,0,49.04,0,6
2014-10-04 4:00,0.005445,0.006051111,54.36,partly-cloudy-night,0.81,9.65,Partly Cloudy,54.36,1008.59,8.62,0.31,1412409600,108,0,48.52,0,6
2014-10-04 5:00,0.005478333,0.006360556,54.65,cloudy,0.8,9.22,Overcast,54.65,1008.05,5.44,1,1412413200,90,0.0026,48.67,0.08,6
2014-10-04 6:00,0.005518889,0.0066,53.91,clear-night,0.85,9.55,Clear,53.91,1007.49,6.31,0,1412416800,115,0.0025,49.55,0.07,6
2014-10-04 7:00,0.034710556,0.006597222,54.57,clear-day,0.83,9.5,Clear,54.57,1006.94,7.4,,1412420400,82,0.0009,49.65,0.01,6
2014-10-04 8:00,0.139575556,0.006687222,53.68,rain,0.91,4.76,Light Rain,53.68,1006.46,7.5,1,1412424000,107,0.0171,51.15,0.57,6
2014-10-04 9:00,0.146919444,0.007205556,54.03,rain,0.91,6.43,Light Rain,54.03,1006.04,6.26,,1412427600,101,0.0183,51.52,0.58,6
2014-10-04 10:00,0.110740556,0.006545556,55.58,rain,0.87,9.4,Light Rain,55.58,1005.17,13.22,,1412431200,103,0.0145,51.7,0.55,6
2014-10-04 11:00,0.138176111,0.006881111,55.83,cloudy,0.86,9.28,Overcast,55.83,1004.3,10.82,1,1412434800,102,0.003,51.75,0.1,6
2014-10-04 12:00,0.005463889,0.006895556,55.44,rain,0.91,4.11,Light Rain,55.44,1003.66,7.09,,1412438400,88,0.0118,52.83,0.52,6
2014-10-04 13:00,0.005486667,0.006985556,55.94,rain,0.92,2.96,Rain,55.94,1002.78,4.68,,1412442000,92,0.0861,53.67,0.76,6
2014-10-04 14:00,0.005501667,0.006998333,57.14,rain,0.89,3.94,Light Rain,57.14,1001.5,7.72,1,1412445600,94,0.0246,53.78,0.62,6
2014-10-04 15:00,0.005986667,0.006837222,57.08,rain,0.91,4.07,Light Rain,57.08,1000.52,6.01,,1412449200,96,0.0166,54.61,0.57,6
2014-10-04 16:00,0.00598,0.007398889,57.42,rain,0.93,4.26,Light Rain,57.42,1000.06,6.77,,1412452800,90,0.0336,55.37,0.66,6
2014-10-04 17:00,0.005977778,0.007318333,57.52,rain,0.92,2.06,Light Rain,57.52,999.51,2.18,1,1412456400,32,0.0442,55.33,0.69,6
2014-10-04 18:00,0.006001111,0.007383889,56.87,rain,0.97,3.53,Light Rain,56.87,1000.02,1.38,,1412460000,314,0.0274,55.97,0.63,6
2014-10-04 19:00,0.005539444,0.008201111,56.61,rain,0.95,4.25,Light Rain,56.61,1000.35,3.36,,1412463600,271,0.0505,55.05,0.71,6
2014-10-04 20:00,0.005527778,0.009066111,56.1,rain,0.93,9.2,Light Rain,56.1,1001.36,5.93,0.73,1412467200,262,0.0233,54.2,0.61,6
2014-10-04 21:00,0.005471667,0.005905556,54.74,partly-cloudy-night,0.9,9.05,Partly Cloudy,54.74,1002.06,6.5,0.31,1412470800,272,0.0043,51.93,0.17,6
2014-10-04 22:00,0.005510556,0.006047222,52.81,partly-cloudy-night,0.87,9.84,Partly Cloudy,52.81,1002.53,5.29,0.31,1412474400,270,0.0016,48.96,0.03,6
2014-10-04 23:00,0.005963889,0.005861667,51.68,partly-cloudy-night,0.84,10,Partly Cloudy,51.68,1003.11,5.28,0.58,1412478000,270,0,47.01,0,6
2014-10-05 0:00,0.005952778,0.005827222,50.55,partly-cloudy-night,0.83,10,Partly Cloudy,50.55,1003.67,6.45,0.31,1412481600,254,0,45.48,0,0
2014-10-05 1:00,0.005918333,0.005784444,48.76,partly-cloudy-night,0.83,10,Partly Cloudy,46.11,1003.8,6.16,0.3,1412485200,273,0,43.76,0,0
2014-10-05 2:00,0.005915,0.005805,48.19,partly-cloudy-night,0.77,10,Partly Cloudy,45.27,1003.98,6.45,0.31,1412488800,267,0,41.39,0,0
2014-10-05 3:00,0.005466111,0.006203889,45.96,clear-night,0.74,10,Clear,42.47,1004.25,6.7,0.23,1412492400,270,0,38.22,0,0
2014-10-05 4:00,0.005440556,0.006186667,44.79,clear-night,0.75,10,Clear,41.32,1004.55,6.24,0.06,1412496000,275,0,37.47,0,0
2014-10-05 5:00,0.005478889,0.006152778,42.11,clear-night,0.84,10,Clear,38.53,1005.29,5.6,0.05,1412499600,256,0,37.74,0,0
2014-10-05 6:00,0.005534444,0.006678889,42.94,clear-night,0.83,10,Clear,40.01,1006.01,4.87,0.22,1412503200,264,0,38.1,0,0
2014-10-05 7:00,0.005890556,0.006776667,43.07,clear-day,0.77,10,Clear,39.68,1007.12,5.57,0.14,1412506800,243,0,36.34,0,0
2014-10-05 8:00,0.005802222,0.005990556,43.79,clear-day,0.7,10,Clear,40.69,1007.89,5.35,0.04,1412510400,242,0,34.8,0,0
2014-10-05 9:00,0.005598889,0.006219444,45.67,clear-day,0.64,10,Clear,42.53,1008.21,5.96,0.03,1412514000,248,0,34.13,0,0
2014-10-05 10:00,0.005603333,0.006173333,48.7,clear-day,0.58,10,Clear,45.58,1008.62,7.1,0.04,1412517600,258,0,34.68,0,0
2014-10-05 11:00,0.005495,0.006339444,50.9,clear-day,0.54,10,Clear,50.9,1008.8,6.93,0.04,1412521200,280,0,34.65,0,0
2014-10-05 12:00,0.005479444,0.006284444,52.95,clear-day,0.48,10,Clear,52.95,1008.77,6.69,0.04,1412524800,266,0,34.06,0,0
2014-10-05 13:00,0.005491667,0.0063,54.79,clear-day,0.43,10,Clear,54.79,1008.6,7.68,0.06,1412528400,266,0,32.46,0,0
2014-10-05 14:00,0.005511667,0.006315,56.76,clear-day,0.4,10,Clear,56.76,1008.4,5.65,0.05,1412532000,298,0,32.6,0,0
2014-10-05 15:00,0.17377,0.006122778,57.88,clear-day,0.38,10,Clear,57.88,1008.6,6.22,0.06,1412535600,266,0,32.1,0,0
2014-10-05 16:00,0.005618333,0.006590556,57.63,clear-day,0.35,10,Clear,57.63,1009,6.23,0.07,1412539200,273,0,30.33,0,0
2014-10-05 17:00,0.005848889,0.00653,57.32,clear-day,0.37,10,Clear,57.32,1009.49,6.2,0.04,1412542800,269,0,31.22,0,0
2014-10-05 18:00,0.005963889,0.006056667,54.2,clear-day,0.47,10,Clear,54.2,1010.07,4.76,0.02,1412546400,269,0,34.55,0,0
2014-10-05 19:00,0.005517222,0.006721111,45.64,clear-night,0.76,10,Clear,44.5,1011.29,3.25,0.01,1412550000,192,0,38.53,0,0
2014-10-05 20:00,0.005488333,0.008437778,41.55,clear-night,0.86,10,Clear,41.55,1012.36,1.33,0.03,1412553600,159,0,37.71,0,0
2014-10-05 21:00,0.005472222,0.006167778,39.74,clear-night,0.91,9.89,Clear,39.74,1013.05,2.41,0.04,1412557200,169,0,37.24,0,0
2014-10-05 22:00,0.005463889,0.006162222,38.54,clear-night,0.9,9.81,Clear,38.54,1013.91,2.87,0.01,1412560800,167,0,35.84,0,0
2014-10-05 23:00,0.005573333,0.006108889,38.01,clear-night,0.9,9.72,Clear,35.79,1014.49,3.27,0.02,1412564400,164,0,35.39,0,0
2014-10-06 0:00,0.005531111,0.006044444,36.82,clear-night,0.92,9.08,Clear,36.82,1015.12,2.64,0.23,1412568000,173,0,34.83,0,1
2014-10-06 1:00,0.005528889,0.006046667,37.88,clear-night,0.9,8.9,Clear,37.88,1015.63,2.5,0.13,1412571600,118,0,35.34,0,1
2014-10-06 2:00,0.005528889,0.006034444,37.58,clear-night,0.91,8.88,Clear,37.58,1015.83,1.1,0.18,1412575200,161,0,35.2,0,1
2014-10-06 3:00,0.005476667,0.006202222,36.43,clear-night,0.92,8.45,Clear,32.37,1016.15,4.89,0.07,1412578800,157,0,34.26,0,1
2014-10-06 4:00,0.005502222,0.006187222,34.82,clear-night,0.94,8.21,Clear,31.64,1016.44,3.71,0.01,1412582400,156,0,33.19,0,1
2014-10-06 5:00,0.005611667,0.006674444,34.07,clear-night,0.94,7.7,Clear,34.07,1016.66,2.83,0.02,1412586000,137,0,32.59,0,1
2014-10-06 6:00,0.005585,0.006675,34.49,clear-night,0.92,8.02,Clear,31.04,1017.17,3.92,0.02,1412589600,151,0,32.42,0,1
2014-10-06 7:00,0.00574,0.005956111,33.04,clear-night,0.95,7.9,Clear,26.78,1017.73,6.95,0.03,1412593200,154,0,31.83,0,1
2014-10-06 8:00,0.052613333,0.006287778,36.17,clear-day,0.91,7.87,Clear,36.17,1018.17,2.37,0.03,1412596800,99,0,33.94,0,1
2014-10-06 9:00,0.146265556,0.005927778,42.57,clear-day,0.84,8.79,Clear,38.66,1018.46,6.27,0.04,1412600400,110,0,37.97,0,1
2014-10-06 10:00,0.005672778,0.006269444,48.55,clear-day,0.71,9.58,Clear,46.1,1018.48,5.72,0.02,1412604000,119,0,39.65,0,1
2014-10-06 11:00,0.005577778,0.006178889,56.36,clear-day,0.52,10,Clear,56.36,1018.01,3.26,0.02,1412607600,115,0,39.05,0,1
2014-10-06 12:00,0.179946667,0.006072222,60.44,clear-day,0.46,10,Clear,60.44,1017.85,12.55,0.04,1412611200,179,0,39.63,0,1
2014-10-06 13:00,0.005586111,0.006278889,62.31,clear-day,0.44,10,Clear,62.31,1017.45,13.69,0.01,1412614800,206,0,40.24,0,1
2014-10-06 14:00,0.005647778,0.006093889,63.15,partly-cloudy-day,0.45,10,Partly Cloudy,63.15,1017,12.85,0.31,1412618400,184,0,41.2,0,1
2014-10-06 15:00,0.005928333,0.005997222,64.95,clear-day,0.43,10,Clear,64.95,1016.29,10.83,0.07,1412622000,197,0,42.15,0,1
2014-10-06 16:00,0.005968889,0.00608,64.84,clear-day,0.45,10,Clear,64.84,1015.89,7.94,0.12,1412625600,183,0,43.17,0,1
2014-10-06 17:00,0.005945,0.006606111,64.55,clear-day,0.46,10,Clear,64.55,1015.95,12.31,0.09,1412629200,182,0,43.39,0,1
2014-10-06 18:00,0.005971111,0.006906667,62.04,clear-day,0.52,10,Clear,62.04,1016.44,5.69,0.05,1412632800,120,0,44.26,0,1
2014-10-06 19:00,0.005475,0.006597778,60.16,clear-night,0.55,10,Clear,60.16,1017.19,8.21,0.02,1412636400,154,0,44.05,0,1
2014-10-06 20:00,0.005455,0.006063333,57.53,clear-night,0.62,10,Clear,57.53,1017.65,6.77,0.02,1412640000,150,0,44.68,0,1
2014-10-06 21:00,0.005516667,0.008587222,56.86,clear-night,0.65,10,Clear,56.86,1017.83,11.65,0.01,1412643600,112,0,45.04,0,1
2014-10-06 22:00,0.005477222,0.006203889,55.95,clear-night,0.7,10,Clear,55.95,1018.08,10.75,0,1412647200,153,0,46.34,0,1
2014-10-06 23:00,0.005883889,0.006058889,55.49,clear-night,0.73,10,Clear,55.49,1018.29,13.02,0.04,1412650800,134,0,46.98,0,1
2014-10-07 0:00,0.005825,0.006078889,55.11,clear-night,0.77,9.79,Clear,55.11,1017.89,14.97,0.03,1412654400,130,0,47.93,0,2
2014-10-07 1:00,0.005830556,0.006093333,55.18,clear-night,0.77,9.75,Clear,55.18,1017.8,9.78,0.23,1412658000,163,0,48.22,0,2
2014-10-07 2:00,0.005892778,0.006070556,55.38,clear-night,0.79,9.84,Clear,55.38,1017.97,10.29,0.23,1412661600,157,0,48.93,0,2
2014-10-07 3:00,0.0055,0.006272778,55.77,clear-night,0.78,9.9,Clear,55.77,1016.97,6.64,0.06,1412665200,104,0,49.06,0,2
2014-10-07 4:00,0.005479444,0.006227778,57.02,partly-cloudy-night,0.77,9.9,Partly Cloudy,57.02,1016.78,9.13,0.31,1412668800,112,0,49.96,0,2
2014-10-07 5:00,0.005476111,0.006647778,57.11,cloudy,0.8,10,Overcast,57.11,1016.3,9.85,1,1412672400,115,0,51.13,0,2
2014-10-07 6:00,0.005578889,0.00676,58.63,rain,0.79,10,Drizzle,58.63,1016.12,11.55,,1412676000,120,0.0053,52.19,0.23,2
2014-10-07 7:00,0.042727778,0.006633889,59.47,clear-night,0.79,9.84,Clear,59.47,1015.93,8.55,,1412679600,140,0.0031,52.79,0.1,2
2014-10-07 8:00,0.131916111,0.005941667,59.67,rain,0.84,10,Light Rain,59.67,1015.64,8.62,0.92,1412683200,169,0.0192,54.84,0.59,2
2014-10-07 9:00,0.006116667,0.006125,62.04,rain,0.73,10,Drizzle,62.04,1015.69,11.61,,1412686800,187,0.0058,53.25,0.26,2
2014-10-07 10:00,0.006102778,0.005987778,62.9,clear-day,0.72,10,Clear,62.9,1016.2,12.24,,1412690400,187,0,53.71,0,2
2014-10-07 11:00,0.00555,0.006235,63.97,partly-cloudy-day,0.68,10,Mostly Cloudy,63.97,1016.35,10.74,0.75,1412694000,196,0,53.25,0,2
2014-10-07 12:00,0.005577778,0.00626,67.1,partly-cloudy-day,0.6,10,Partly Cloudy,67.1,1015.9,11.9,0.31,1412697600,187,0,52.8,0,2
2014-10-07 13:00,0.143128889,0.007031667,67.31,partly-cloudy-day,0.56,10,Partly Cloudy,67.31,1015.53,11.07,0.31,1412701200,191,0,50.95,0,2
2014-10-07 14:00,0.070914444,0.007,68.63,partly-cloudy-day,0.55,10,Partly Cloudy,68.63,1014.92,14.69,0.29,1412704800,193,0,52.01,0,2
2014-10-07 15:00,0.005945556,0.006891111,68.71,partly-cloudy-day,0.52,10,Partly Cloudy,68.71,1014.82,10.35,0.27,1412708400,220,0,50.19,0,2
2014-10-07 16:00,0.005971111,0.007214444,67.81,partly-cloudy-day,0.52,10,Partly Cloudy,67.81,1014.73,11.28,0.27,1412712000,193,0,49.43,0,2
2014-10-07 17:00,0.005961111,0.007523889,67.5,partly-cloudy-day,0.51,10,Partly Cloudy,67.5,1014.49,5.99,0.3,1412715600,205,0,48.69,0,2
2014-10-07 18:00,0.006068333,0.008282222,66.44,clear-day,0.5,10,Clear,66.44,1014.05,8.3,0.03,1412719200,174,0,47.05,0,2
2014-10-07 19:00,0.005545,0.007824444,60.52,clear-night,0.69,10,Clear,60.52,1014.25,8.33,0.03,1412722800,172,0,50.15,0,2
2014-10-07 20:00,0.005523889,0.009277778,62.1,clear-night,0.67,10,Clear,62.1,1014.24,9,0.06,1412726400,168,0,50.95,0,2
2014-10-07 21:00,0.005507222,0.007994444,61.75,clear-night,0.7,10,Clear,61.75,1014.04,8.56,0.06,1412730000,125,0,51.73,0,2
2014-10-07 22:00,0.005475,0.007056111,61.54,clear-night,0.73,10,Clear,61.54,1013.54,6.54,0.09,1412733600,133,0,52.9,0,2
2014-10-07 23:00,0.005956111,0.006859444,62.07,partly-cloudy-night,0.72,10,Partly Cloudy,62.07,1013.05,9.52,0.29,1412737200,135,0,53.08,0,2
2014-10-08 0:00,0.005962778,0.006857222,61.46,partly-cloudy-night,0.76,9.91,Partly Cloudy,61.46,1012.26,14.08,0.31,1412740800,131,0.0017,53.71,0.04,3
2014-10-08 1:00,0.005971667,0.006889444,61.42,partly-cloudy-night,0.79,9.84,Partly Cloudy,61.42,1011.01,9.71,0.31,1412744400,127,0.0013,54.73,0.02,3
2014-10-08 2:00,0.005978889,0.006022222,61.63,cloudy,0.82,9.71,Overcast,61.63,1009.91,13.71,1,1412748000,128,0.0048,55.9,0.2,3
2014-10-08 3:00,0.005515,0.006291111,60.76,rain,0.85,7.58,Light Rain,60.76,1008.25,13.96,,1412751600,167,0.0291,56.28,0.64,3
2014-10-08 4:00,0.005481111,0.006249444,60.3,rain,0.86,5.06,Rain,60.3,1006.32,8.15,,1412755200,141,0.0757,56.07,0.75,3
2014-10-08 5:00,0.005503333,0.007462222,60.37,rain,0.83,9.56,Light Rain,60.37,1005.83,10.93,0.58,1412758800,186,0.0473,55.1,0.7,3
2014-10-08 6:00,0.005578889,0.007508333,60.44,rain,0.82,10,Light Rain,60.44,1006.18,7.82,0.31,1412762400,219,0.0121,54.8,0.53,3
2014-10-08 7:00,0.006056667,0.006363333,59.6,partly-cloudy-night,0.83,10,Partly Cloudy,59.6,1006.68,5.95,0.31,1412766000,237,0.0027,54.34,0.08,3
2014-10-08 8:00,0.005995556,0.006659444,59.17,partly-cloudy-day,0.85,10,Partly Cloudy,59.17,1006.95,3.74,0.36,1412769600,221,0,54.8,0,3
2014-10-08 9:00,0.005992778,0.006687778,60.9,clear-day,0.77,10,Clear,60.9,1007.13,7.23,0.07,1412773200,233,0,53.47,0,3
2014-10-08 10:00,0.006026111,0.006386111,62.9,partly-cloudy-day,0.68,10,Partly Cloudy,62.9,1007.35,8.17,0.27,1412776800,247,0,52.35,0,3
2014-10-08 11:00,0.005647778,0.006123333,63.11,partly-cloudy-day,0.6,10,Partly Cloudy,63.11,1007.55,13.19,0.44,1412780400,252,0,49.15,0,3
2014-10-08 12:00,0.005586111,0.006397222,65.08,partly-cloudy-day,0.55,10,Partly Cloudy,65.08,1007.28,10.27,0.31,1412784000,245,0,48.66,0,3
2014-10-08 13:00,0.005567222,0.006144444,64.34,partly-cloudy-day,0.52,10,Partly Cloudy,64.34,1007.27,10.67,0.31,1412787600,265,0,46.5,0,3
2014-10-08 14:00,0.005503889,0.006380556,64.76,partly-cloudy-day,0.48,10,Partly Cloudy,64.76,1006.81,11.21,0.36,1412791200,263,0,44.72,0,3
2014-10-08 15:00,0.005939444,0.006842222,65.45,clear-day,0.45,10,Clear,65.45,1006.54,11.26,0.2,1412794800,270,0,43.29,0,3
2014-10-08 16:00,0.005971111,0.008242778,66.4,partly-cloudy-day,0.4,10,Partly Cloudy,66.4,1006.6,13.14,0.27,1412798400,254,0,41.4,0,3
2014-10-08 17:00,0.005974444,0.008487222,65.66,clear-day,0.42,10,Clear,65.66,1006.56,9.64,0.08,1412802000,257,0,41.63,0,3
2014-10-08 18:00,0.006055556,0.008862222,61.82,clear-day,0.5,10,Clear,61.82,1007.09,8.24,0.06,1412805600,270,0,42.81,0,3
2014-10-08 19:00,0.005642222,0.009283333,57.71,clear-night,0.61,10,Clear,57.71,1008.75,7.57,0.1,1412809200,269,0,44.17,0,3
2014-10-08 20:00,0.005500556,0.008976111,57.47,partly-cloudy-night,0.56,10,Partly Cloudy,57.47,1009.83,8.23,0.29,1412812800,279,0,41.69,0,3
2014-10-08 21:00,0.005505556,0.008478889,56.45,clear-night,0.55,10,Clear,56.45,1010.78,8.69,0.13,1412816400,283,0,40.49,0,3
2014-10-08 22:00,0.005520556,0.009031111,54.27,clear-night,0.56,10,Clear,54.27,1011.66,7.46,0.23,1412820000,284,0,38.97,0,3
2014-10-08 23:00,0.005891667,0.006816667,53.05,partly-cloudy-night,0.56,10,Partly Cloudy,53.05,1012.35,8.67,0.32,1412823600,275,0,37.72,0,3
2014-10-09 0:00,0.005602778,0.006867778,51.71,clear-night,0.55,10,Clear,51.71,1012.62,7.1,0.09,1412827200,277,0,35.91,0,4
2014-10-09 1:00,0.005568333,0.005976667,50.31,clear-night,0.52,10,Clear,50.31,1012.33,7.95,0.06,1412830800,259,0,33.19,0,4
2014-10-09 2:00,0.005552778,0.005994444,47.94,partly-cloudy-night,0.56,10,Partly Cloudy,45.92,1012.28,4.82,0.25,1412834400,254,0,32.92,0,4
2014-10-09 3:00,0.005482778,0.006002778,42.9,clear-night,0.71,10,Clear,39.89,1011.96,4.97,0.03,1412838000,213,0,34.31,0,4
2014-10-09 4:00,0.005476667,0.005935556,42,clear-night,0.79,10,Clear,39,1012.14,4.77,0.1,1412841600,229,0,36.08,0,4
2014-10-09 5:00,0.005518333,0.007042778,42.29,partly-cloudy-night,0.8,10,Partly Cloudy,39.5,1012.68,4.57,0.29,1412845200,240,0,36.64,0,4
2014-10-09 6:00,0.005617778,0.00724,47.83,clear-night,0.63,10,Clear,44.41,1013.44,7.35,0.1,1412848800,269,0,36.02,0,4
2014-10-09 7:00,0.005618333,0.007234444,45.22,clear-night,0.67,10,Clear,42.85,1014.46,4.64,0.07,1412852400,234,0,34.96,0,4
2014-10-09 8:00,0.005631667,0.006319444,44.74,clear-day,0.73,10,Clear,41.39,1014.91,6.01,0.03,1412856000,242,0,36.61,0,4
2014-10-09 9:00,0.005613333,0.005957222,50.96,clear-day,0.53,10,Clear,50.96,1015.16,6.26,0.04,1412859600,257,0,34.44,0,4
2014-10-09 10:00,0.005638333,0.006796667,53.28,clear-day,0.47,10,Clear,53.28,1015.35,12.7,0.03,1412863200,258,0,33.71,0,4
2014-10-09 11:00,0.005533333,0.006987222,55.25,partly-cloudy-day,0.44,10,Partly Cloudy,55.25,1014.65,11.78,0.27,1412866800,256,0,33.6,0,4
2014-10-09 12:00,0.005611667,0.006845556,57.34,clear-day,0.43,10,Clear,57.34,1013.81,9.9,0.13,1412870400,255,0,34.87,0,4
2014-10-09 13:00,0.005683333,0.006854444,58.3,partly-cloudy-day,0.41,10,Partly Cloudy,58.3,1013.08,13.55,0.28,1412874000,248,0,34.95,0,4
2014-10-09 14:00,0.005582222,0.007525556,60.34,partly-cloudy-day,0.4,10,Partly Cloudy,60.34,1012.5,11.93,0.39,1412877600,253,0,35.87,0,4
2014-10-09 15:00,0.005576111,0.007600556,61.68,partly-cloudy-day,0.36,10,Partly Cloudy,61.68,1012.03,10.72,0.29,1412881200,267,0,34.58,0,4
2014-10-09 16:00,0.005545,0.007185,62.2,partly-cloudy-day,0.36,10,Partly Cloudy,62.2,1012.11,13.35,0.3,1412884800,275,0,35.18,0,4
2014-10-09 17:00,0.005595556,0.008226667,60.5,partly-cloudy-day,0.38,10,Partly Cloudy,60.5,1012.56,12.06,0.3,1412888400,273,0,35.08,0,4
2014-10-09 18:00,0.005584444,0.00779,57.44,clear-day,0.44,10,Clear,57.44,1012.67,5.19,0.22,1412892000,275,0,35.89,0,4
2014-10-09 19:00,0.005461667,0.007628889,51.49,clear-night,0.59,10,Clear,51.49,1013.24,3.54,0.02,1412895600,268,0,37.62,0,4
2014-10-09 20:00,0.005536667,0.009550556,48.39,clear-night,0.68,10,Clear,46.12,1014.09,5.34,0.23,1412899200,275,0,38.24,0,4
2014-10-09 21:00,0.005489444,0.008224444,46.84,clear-night,0.72,10,Clear,44.7,1014.86,4.7,0.01,1412902800,269,0,38.32,0,4
2014-10-09 22:00,0.005481667,0.007071667,49.5,clear-night,0.6,9.97,Clear,45.76,1015.34,9.02,0,1412906400,260,0,36.2,0,4
2014-10-09 23:00,0.005531667,0.006998889,47.56,clear-night,0.64,9.81,Clear,45.07,1016.09,5.46,0.01,1412910000,266,0,36.08,0,4
2014-10-10 0:00,0.005518333,0.006988889,43.23,clear-night,0.78,10,Clear,40.61,1016.61,4.53,0.02,1412913600,252,0,36.81,0,5
2014-10-10 1:00,0.005529444,0.006993333,41.91,clear-night,0.8,10,Clear,39.3,1016.81,4.27,0.05,1412917200,234,0,36.2,0,5
2014-10-10 2:00,0.005533333,0.007018333,42.53,clear-night,0.82,10,Clear,39.45,1017.15,4.99,0.05,1412920800,219,0,37.29,0,5
2014-10-10 3:00,0.005467222,0.00631,44.13,clear-night,0.76,10,Clear,41.01,1017.31,5.47,0.05,1412924400,241,0,37.01,0,5
2014-10-10 4:00,0.005461667,0.006092222,44.39,clear-night,0.76,9.94,Clear,41.54,1017.39,5.13,0.04,1412928000,273,0,37.28,0,5
2014-10-10 5:00,0.005560556,0.007086667,44.26,clear-night,0.74,9.94,Clear,41.05,1017.85,5.64,0.1,1412931600,256,0,36.53,0,5
2014-10-10 6:00,0.005685,0.007484444,42.75,clear-night,0.8,9.81,Clear,42.75,1018.38,2.56,0.03,1412935200,268,0,36.91,0,5
2014-10-10 7:00,0.005765556,0.007158333,41.5,clear-night,0.83,9.92,Clear,38.8,1018.87,4.29,0.07,1412938800,257,0,36.73,0,5
2014-10-10 8:00,0.005776111,0.007161667,43.01,clear-day,0.84,10,Clear,43.01,1019.14,2.77,0.08,1412942400,275,0,38.59,0,5
2014-10-10 9:00,0.005748889,0.007387222,48.24,clear-day,0.72,9.98,Clear,45.9,1019.36,5.42,0.16,1412946000,272,0,39.6,0,5
