date&time,AC,Furnace,temp,hum,dayofweeks
2015-08-24 1:00,0.931012778,0.199956667,68.78,0.91,1
2015-08-24 2:00,0.000022222,0.009028889,68.66,0.91,1
2015-08-24 3:00,1.468805,0.290036111,68.33,0.92,1
2015-08-24 4:00,0.000027778,0.009075,67.97,0.92,1
2015-08-24 5:00,0.000046111,0.009026667,67.93,0.92,1
2015-08-24 6:00,0.000163889,0.009270556,67.79,0.93,1
2015-08-24 7:00,0.000117778,0.009148889,68.14,0.92,1
2015-08-24 8:00,0.000039444,0.009113333,70.12,0.9,1
2015-08-24 9:00,0.213135556,0.043885,72.18,0.84,1
2015-08-24 10:00,0.00035,0.008726667,74.44,0.78,1
2015-08-24 11:00,2.664406667,0.41294,76.66,0.71,1
2015-08-24 12:00,0.000219444,0.040495556,79.07,0.63,1
2015-08-24 13:00,0.000037222,0.008830556,80.76,0.58,1
2015-08-24 14:00,0.000060556,0.00881,82.34,0.55,1
2015-08-24 15:00,2.735156111,0.410575,83.28,0.53,1
2015-08-24 16:00,2.468257222,0.399808889,82.9,0.52,1
2015-08-24 17:00,0.000006667,0.008900556,82.6,0.53,1
2015-08-24 18:00,2.099397222,0.367012222,81.08,0.56,1
2015-08-24 19:00,2.625415,0.416201667,78.41,0.62,1
2015-08-24 20:00,2.14987,0.380896667,75.17,0.71,1
2015-08-24 21:00,1.898369444,0.308830556,72.85,0.79,1
2015-08-24 22:00,0.210775556,0.043051111,72.08,0.82,1
2015-08-24 23:00,2.482237222,0.411180556,71.01,0.85,1
2015-08-25 0:00,0.181871667,0.077539444,70.03,0.89,2
2015-08-25 1:00,1.427907222,0.281809444,69.55,0.9,2
2015-08-25 2:00,0.201690556,0.042655556,69.37,0.9,2
2015-08-25 3:00,0.000048333,0.009038889,69.38,0.9,2
2015-08-25 4:00,1.351598333,0.268898333,69.43,0.89,2
2015-08-25 5:00,0.000046667,0.008968333,68.97,0.91,2
2015-08-25 6:00,1.054965556,0.222501111,68.63,0.92,2
2015-08-25 7:00,0.00005,0.009099444,69.57,0.91,2
2015-08-25 8:00,0.000037222,0.009019444,70.14,0.91,2
2015-08-25 9:00,0.000028889,0.009050556,71.2,0.9,2
2015-08-25 10:00,0.000017222,0.009023333,73.87,0.84,2
2015-08-25 11:00,0.000043333,0.008887778,76.85,0.77,2
2015-08-25 12:00,0.000056111,0.008807222,78.03,0.74,2
2015-08-25 13:00,0.000029444,0.00897,79.16,0.73,2
2015-08-25 14:00,0.000017222,0.00886,81.44,0.68,2
2015-08-25 15:00,2.536708333,0.412402778,82.67,0.64,2
2015-08-25 16:00,1.860045556,0.357503889,82.16,0.63,2
2015-08-25 17:00,2.026166667,0.337612778,79.73,0.63,2
2015-08-25 18:00,0.000056111,0.009771111,77.31,0.69,2
2015-08-25 19:00,0.000062222,0.009132222,75.01,0.78,2
2015-08-25 20:00,0.815855556,0.182309444,72.3,0.86,2
2015-08-25 21:00,0.285562778,0.057389444,70.65,0.87,2
2015-08-25 22:00,0.000071111,0.008901667,69.17,0.9,2
2015-08-25 23:00,0.00004,0.009133889,68.25,0.9,2
2015-08-26 0:00,0.759519444,0.175667222,67.17,0.92,3
2015-08-26 1:00,0.000039444,0.009041667,66.38,0.91,3
2015-08-26 2:00,0.164806667,0.075715556,65.28,0.92,3
2015-08-26 3:00,0.000038333,0.009094444,63.91,0.93,3
2015-08-26 4:00,0.000038333,0.008938889,63.29,0.92,3
2015-08-26 5:00,0.000046111,0.008906667,62.43,0.93,3
2015-08-26 6:00,0.000049444,0.009028889,61.62,0.92,3
2015-08-26 7:00,0.000045,0.009177778,60.88,0.91,3
2015-08-26 8:00,0.000039444,0.009295556,65.03,0.84,3
2015-08-26 9:00,0.000047222,0.009107222,67.89,0.77,3
2015-08-26 10:00,0.000039444,0.009276667,70.96,0.67,3
2015-08-26 11:00,0.957718333,0.166861667,73.28,0.61,3
2015-08-26 12:00,0.646353889,0.150743333,75.11,0.55,3
2015-08-26 13:00,0.000027778,0.009037778,76.57,0.5,3
2015-08-26 14:00,2.549472778,0.419687778,76.78,0.48,3
2015-08-26 15:00,0.000046667,0.009115556,77.03,0.47,3
2015-08-26 16:00,2.602447778,0.420012222,77.69,0.45,3
2015-08-26 17:00,0.000057778,0.009222222,77.5,0.44,3
2015-08-26 18:00,0.000107222,0.009307222,76.05,0.47,3
2015-08-26 19:00,0.000027778,0.009225556,73.19,0.52,3
2015-08-26 20:00,2.420951111,0.412475,68.46,0.63,3
2015-08-26 21:00,0.471441111,0.128571111,65.48,0.71,3
2015-08-26 22:00,1.679652222,0.336006667,63.37,0.77,3
2015-08-26 23:00,0.000037222,0.008966667,61.62,0.8,3
2015-08-27 0:00,0.000037778,0.009031667,60.04,0.84,4
2015-08-27 1:00,0.000045556,0.009199444,59.05,0.86,4
2015-08-27 2:00,0.000055556,0.009216111,58.16,0.87,4
2015-08-27 3:00,0.000052778,0.009206667,57.03,0.89,4
2015-08-27 4:00,0.000041111,0.009203333,56.59,0.87,4
2015-08-27 5:00,0.00004,0.009231111,55.7,0.89,4
2015-08-27 6:00,0.000045556,0.009202222,54.75,0.91,4
2015-08-27 7:00,0.000049444,0.009125556,56,0.9,4
2015-08-27 8:00,0.00004,0.009237222,61.5,0.82,4
2015-08-27 9:00,0.000073889,0.009015,66.45,0.68,4
2015-08-27 10:00,0.000045556,0.009105,69.45,0.61,4
2015-08-27 11:00,0.000082778,0.008958889,71.23,0.56,4
2015-08-27 12:00,0.000072778,0.008975556,72.8,0.54,4
2015-08-27 13:00,0.000053333,0.008968889,74.06,0.52,4
2015-08-27 14:00,2.390755556,0.413678889,74.54,0.5,4
2015-08-27 15:00,2.572077778,0.417659444,74.36,0.5,4
2015-08-27 16:00,0.498609444,0.129420556,74.74,0.49,4
2015-08-27 17:00,0.000078333,0.009091667,74.83,0.49,4
2015-08-27 18:00,0.00007,0.009174444,73.26,0.52,4
2015-08-27 19:00,2.477518889,0.425448889,71.26,0.57,4
2015-08-27 20:00,0.000097222,0.009584444,67.59,0.66,4
2015-08-27 21:00,0.000106667,0.009082222,65.49,0.7,4
2015-08-27 22:00,0.000100556,0.009069444,63.24,0.76,4
2015-08-27 23:00,0.779393333,0.186375556,61.59,0.8,4
2015-08-28 0:00,1.157156667,0.255288889,59.21,0.85,5
2015-08-28 1:00,0.000047778,0.009106667,57.64,0.88,5
2015-08-28 2:00,0.000061667,0.009102222,55.85,0.9,5
2015-08-28 3:00,0.146826111,0.074512222,54.57,0.91,5
2015-08-28 4:00,0.000052778,0.009233889,53.92,0.92,5
2015-08-28 5:00,0.000047778,0.009135556,53.44,0.93,5
2015-08-28 6:00,0.000052222,0.009241111,52.97,0.92,5
2015-08-28 7:00,0.000055,0.009065556,54.21,0.91,5
2015-08-28 8:00,0.000048889,0.009137778,58.73,0.87,5
2015-08-28 9:00,0.000041667,0.009080556,63.63,0.75,5
2015-08-28 10:00,0.000045,0.009009444,68.32,0.63,5
2015-08-28 11:00,0.000072222,0.009002222,71.4,0.56,5
2015-08-28 12:00,0.00005,0.008952778,73.17,0.51,5
2015-08-28 13:00,0.000041111,0.009066667,74.28,0.48,5
2015-08-28 14:00,0.000037222,0.008998333,74.99,0.46,5
2015-08-28 15:00,0.00004,0.009048333,76.74,0.44,5
2015-08-28 16:00,2.581781111,0.421622778,76.6,0.45,5
2015-08-28 17:00,0.000057778,0.009171667,76.4,0.45,5
2015-08-28 18:00,0.000066111,0.009235556,75.73,0.47,5
2015-08-28 19:00,2.478852222,0.426275,72.71,0.56,5
2015-08-28 20:00,1.671972778,0.330846667,67.74,0.68,5
2015-08-28 21:00,0.000079444,0.008885,62.4,0.82,5
2015-08-28 22:00,0.000074444,0.008978333,60.07,0.85,5
2015-08-28 23:00,0.071332222,0.060893333,58.68,0.88,5
2015-08-29 0:00,0.000048333,0.009243889,57.3,0.9,6
2015-08-29 1:00,0.000037778,0.009220556,55.44,0.91,6
2015-08-29 2:00,0.000042778,0.009133889,54.56,0.92,6
2015-08-29 3:00,0.000042222,0.009272222,53.62,0.92,6
2015-08-29 4:00,0.000041111,0.00923,53.22,0.91,6
2015-08-29 5:00,0.000041667,0.009218889,52.98,0.92,6
2015-08-29 6:00,0.000047222,0.009178333,51.83,0.93,6
2015-08-29 7:00,0.000038889,0.009244444,52.62,0.93,6
2015-08-29 8:00,0.000055,0.0092,57.18,0.9,6
2015-08-29 9:00,0.000045556,0.009078889,62.71,0.8,6
2015-08-29 10:00,0.000038889,0.009056111,68.15,0.66,6
2015-08-29 11:00,0.000045,0.008926667,72.78,0.55,6
2015-08-29 12:00,0.000038333,0.008887778,74.92,0.5,6
2015-08-29 13:00,0.000551111,0.008650556,76.76,0.46,6
2015-08-29 14:00,2.622295556,0.413574444,78.05,0.45,6
2015-08-29 15:00,0.244397222,0.084910556,78.93,0.43,6
2015-08-29 16:00,0.000503333,0.008718889,79.13,0.44,6
2015-08-29 17:00,0.000558889,0.008720556,78.91,0.46,6
2015-08-29 18:00,0.00049,0.008905556,77.59,0.49,6
2015-08-29 19:00,2.503543889,0.419084444,74.74,0.57,6
2015-08-29 20:00,2.431497222,0.413152778,68.83,0.73,6
2015-08-29 21:00,0.000367222,0.008856111,64.8,0.83,6
2015-08-29 22:00,1.790327778,0.312295556,63.63,0.85,6
2015-08-29 23:00,0.000428889,0.008851111,63.34,0.85,6
2015-08-30 0:00,1.181818333,0.252351667,63.74,0.85,0
2015-08-30 1:00,0.00047,0.008893333,63.01,0.86,0
2015-08-30 2:00,0.000545,0.008863889,62.74,0.87,0
2015-08-30 3:00,0.000441111,0.008897222,62.1,0.88,0
2015-08-30 4:00,0.000443889,0.008936667,60.24,0.92,0
2015-08-30 5:00,0.000507778,0.008899444,59.31,0.94,0
2015-08-30 6:00,0.00043,0.008869444,59.17,0.92,0
2015-08-30 7:00,0.000433333,0.008718333,59.34,0.93,0
2015-08-30 8:00,0.000458889,0.008834444,63.92,0.89,0
2015-08-30 9:00,0.000463333,0.008715556,68.82,0.78,0
2015-08-30 10:00,0.000366111,0.008706667,73.15,0.69,0
2015-08-30 11:00,0.000376111,0.008585556,76.81,0.61,0
2015-08-30 12:00,0.000367222,0.008575556,78.38,0.57,0
2015-08-30 13:00,0.445107778,0.114549444,79.78,0.56,0
2015-08-30 14:00,0.816771667,0.131168889,80.94,0.53,0
2015-08-30 15:00,1.600898889,0.285101667,83.12,0.49,0
2015-08-30 16:00,0.000370556,0.008975556,82.95,0.49,0
2015-08-30 17:00,2.680888889,0.407803333,82.41,0.5,0
2015-08-30 18:00,0.258241111,0.085871111,81.52,0.53,0
2015-08-30 19:00,0.000419444,0.008582778,77.66,0.64,0
2015-08-30 20:00,2.545268889,0.407864444,74.24,0.74,0
2015-08-30 21:00,2.497377778,0.416890556,72.26,0.8,0
2015-08-30 22:00,0.406960556,0.113949444,70.57,0.84,0
2015-08-30 23:00,1.426270556,0.247247222,69.14,0.86,0
2015-08-31 0:00,0.000335556,0.008944444,67.67,0.88,1
2015-08-31 1:00,1.361043333,0.278981111,65.87,0.92,1
2015-08-31 2:00,0.000366667,0.008859444,65.19,0.93,1
2015-08-31 3:00,0.000356111,0.008857778,65.27,0.92,1
2015-08-31 4:00,2.042525,0.361380556,64.28,0.93,1
2015-08-31 5:00,0.000415,0.008762222,64.11,0.93,1
2015-08-31 6:00,0.000361111,0.008865556,63.61,0.93,1
2015-08-31 7:00,0.000306667,0.008908333,64.04,0.94,1
2015-08-31 8:00,0.000415556,0.009083889,67.61,0.9,1
2015-08-31 9:00,0.000401667,0.008923333,71.69,0.81,1
2015-08-31 10:00,0.000411667,0.008836667,76.29,0.7,1
2015-08-31 11:00,1.305884444,0.208834444,80.81,0.6,1
2015-08-31 12:00,2.54302,0.410736667,82.79,0.55,1
2015-08-31 13:00,1.831098889,0.277186667,83.85,0.52,1
2015-08-31 14:00,0.000344444,0.014452778,84.79,0.51,1
2015-08-31 15:00,2.76673,0.412161111,85.07,0.51,1
2015-08-31 16:00,0.635387222,0.140593889,85.98,0.47,1
2015-08-31 17:00,2.732588333,0.416201667,85.31,0.48,1
2015-08-31 18:00,1.064249444,0.174103889,84.28,0.5,1
2015-08-31 19:00,0.000396111,0.015101667,81.4,0.56,1
2015-08-31 20:00,2.609319444,0.416460556,77.66,0.64,1
2015-08-31 21:00,0.000282222,0.008833333,74.91,0.7,1
2015-08-31 22:00,2.489168889,0.417108333,72.62,0.73,1
2015-08-31 23:00,0.000272222,0.00887,71.62,0.74,1
2015-09-01 0:00,1.133315,0.239495556,69.64,0.77,2
2015-09-01 1:00,0.000367222,0.008952222,66.01,0.86,2
2015-09-01 2:00,0.796266111,0.145265556,65.46,0.86,2
2015-09-01 3:00,0.000376667,0.008951667,64.67,0.87,2
2015-09-01 4:00,0.000385556,0.008822778,63.04,0.88,2
2015-09-01 5:00,0.000369444,0.008891111,61.84,0.92,2
2015-09-01 6:00,0.000406111,0.008935,61.03,0.91,2
2015-09-01 7:00,0.000402778,0.008889444,61.21,0.91,2
2015-09-01 8:00,0.000369444,0.009005,66.54,0.86,2
2015-09-01 9:00,0.00034,0.008898889,71.05,0.74,2
2015-09-01 10:00,2.566062222,0.415281111,75.74,0.64,2
2015-09-01 11:00,0.000345556,0.008967778,78.61,0.54,2
2015-09-01 12:00,0.000343333,0.008685556,80.23,0.49,2
2015-09-01 13:00,2.701873333,0.413916667,81.56,0.46,2
2015-09-01 14:00,2.687748333,0.411958333,83.13,0.42,2
2015-09-01 15:00,1.633618333,0.295145,84.08,0.4,2
2015-09-01 16:00,0.000351667,0.008935,84.12,0.39,2
2015-09-01 17:00,1.451149444,0.268943333,84.43,0.38,2
2015-09-01 18:00,2.634298333,0.426001111,82.77,0.42,2
2015-09-01 19:00,2.554948889,0.420828889,78.09,0.55,2
2015-09-01 20:00,2.30444,0.409217778,70.95,0.75,2
2015-09-01 21:00,2.014796667,0.347496111,68.28,0.77,2
2015-09-01 22:00,2.060833333,0.356325556,66.22,0.82,2
2015-09-01 23:00,0.000316111,0.009053889,64.93,0.85,2
2015-09-02 0:00,0.139995,0.082874444,64.42,0.87,3
2015-09-02 1:00,1.578664444,0.326306667,62.14,0.9,3
2015-09-02 2:00,0.000363889,0.009041667,60.96,0.93,3
2015-09-02 3:00,0.000453333,0.00903,59.83,0.93,3
2015-09-02 4:00,0.000419444,0.008948333,59.55,0.94,3
2015-09-02 5:00,0.000456111,0.008857222,59.18,0.93,3
2015-09-02 6:00,0.000381111,0.009067222,59.22,0.94,3
2015-09-02 7:00,0.000433889,0.00909,59.4,0.93,3
2015-09-02 8:00,0.000383333,0.009107778,63.08,0.91,3
2015-09-02 9:00,0.000411111,0.009099444,68.14,0.85,3
2015-09-02 10:00,0.000325556,0.008960556,74.08,0.71,3
2015-09-02 11:00,1.519812778,0.241445556,78.82,0.63,3
2015-09-02 12:00,0.97802,0.192196667,82.7,0.55,3
2015-09-02 13:00,0.000356111,0.009042222,84.3,0.5,3
2015-09-02 14:00,2.791558889,0.413511667,86.19,0.46,3
2015-09-02 15:00,2.777421667,0.414288889,87.04,0.45,3
2015-09-02 16:00,2.765713889,0.412067222,87.59,0.44,3
2015-09-02 17:00,0.000407222,0.009076667,86.91,0.46,3
2015-09-02 18:00,2.662127778,0.425307778,85.17,0.49,3
2015-09-02 19:00,0.000366667,0.008860556,81.71,0.58,3
2015-09-02 20:00,2.545086111,0.413525,75.22,0.72,3
2015-09-02 21:00,2.535446111,0.420008889,71.69,0.81,3
2015-09-02 22:00,0.107046667,0.064918889,69.35,0.86,3
2015-09-02 23:00,0.145585556,0.078002778,68.45,0.86,3
2015-09-03 0:00,1.929531111,0.381876667,67.34,0.89,4
2015-09-03 1:00,0.000352222,0.009028333,66.32,0.9,4
2015-09-03 2:00,1.739481667,0.307836111,64.7,0.93,4
2015-09-03 3:00,0.000308889,0.009043333,63.81,0.94,4
2015-09-03 4:00,0.000356111,0.00897,63.31,0.94,4
2015-09-03 5:00,1.578968889,0.331442222,62.94,0.93,4
2015-09-03 6:00,0.000376667,0.009043333,62.73,0.93,4
2015-09-03 7:00,0.000346111,0.008996667,62.92,0.93,4
2015-09-03 8:00,0.000348333,0.009131111,66.56,0.9,4
2015-09-03 9:00,0.000328889,0.008903333,70.57,0.86,4
2015-09-03 10:00,0.000291111,0.008995556,75.66,0.73,4
2015-09-03 11:00,1.205016667,0.193692222,80.47,0.63,4
2015-09-03 12:00,0.000325556,0.008867778,82.72,0.59,4
2015-09-03 13:00,0.000306667,0.00886,85.81,0.53,4
2015-09-03 14:00,1.718065556,0.297932222,86.98,0.49,4
2015-09-03 15:00,2.164805,0.324526111,87.98,0.46,4
2015-09-03 16:00,2.732608333,0.413472778,87.33,0.48,4
2015-09-03 17:00,1.335382778,0.249691111,85.23,0.53,4
2015-09-03 18:00,2.621666111,0.416563333,83.37,0.58,4
2015-09-03 19:00,1.125996111,0.228514444,79.95,0.67,4
2015-09-03 20:00,0.000322778,0.00937,77.47,0.73,4
2015-09-03 21:00,0.00037,0.008765556,75.24,0.77,4
2015-09-03 22:00,0.000345,0.00888,73.31,0.81,4
2015-09-03 23:00,2.452725556,0.409473889,72.15,0.84,4
2015-09-04 0:00,0.795750556,0.177913333,70.74,0.86,5
2015-09-04 1:00,1.935044444,0.402592222,70.43,0.87,5
2015-09-04 2:00,0.000388889,0.008993333,69.45,0.88,5
2015-09-04 3:00,0.391827778,0.129403333,69.02,0.88,5
2015-09-04 4:00,0.012982778,0.011551667,69.26,0.85,5
2015-09-04 5:00,0.000348333,0.008988889,68.33,0.85,5
2015-09-04 6:00,0.000312222,0.009083889,67.98,0.81,5
2015-09-04 7:00,0.000180556,0.045211111,68.27,0.78,5
2015-09-04 8:00,0.000333333,0.009225,69.13,0.7,5
2015-09-04 9:00,0.000344444,0.009064444,70.21,0.62,5
2015-09-04 10:00,0.000300556,0.008952778,71.66,0.58,5
2015-09-04 11:00,0.000243333,0.008907222,74.16,0.53,5
2015-09-04 12:00,0.720432222,0.123474444,75.63,0.52,5
2015-09-04 13:00,0.000350556,0.009036111,76.61,0.5,5
2015-09-04 14:00,0.000320556,0.008871111,77.93,0.49,5
2015-09-04 15:00,1.855983889,0.302747222,78.13,0.48,5
2015-09-04 16:00,0.00037,0.009107778,78.29,0.48,5
2015-09-04 17:00,1.609001667,0.304870556,78.29,0.49,5
2015-09-04 18:00,2.491903889,0.402020556,77.02,0.51,5
2015-09-04 19:00,2.474544444,0.412948889,73.63,0.57,5
2015-09-04 20:00,2.411221667,0.396823333,70.22,0.63,5
2015-09-04 21:00,2.379888889,0.399951111,67.65,0.69,5
2015-09-04 22:00,0.249593333,0.053419444,64.79,0.74,5
2015-09-04 23:00,0.000398333,0.009092778,62.98,0.77,5
2015-09-05 0:00,0.000301111,0.009002778,61.19,0.81,6
2015-09-05 1:00,0.000325,0.009053889,59.59,0.84,6
2015-09-05 2:00,0.000352222,0.008964444,57.84,0.87,6
2015-09-05 3:00,0.000348889,0.009058333,55.74,0.89,6
2015-09-05 4:00,0.000415,0.009117222,54.36,0.91,6
2015-09-05 5:00,0.000397778,0.009058889,53.51,0.91,6
2015-09-05 6:00,0.000349444,0.009017222,52.05,0.92,6
2015-09-05 7:00,0.000368889,0.009163333,52.81,0.91,6
2015-09-05 8:00,0.000392778,0.009027222,57.12,0.87,6
2015-09-05 9:00,0.000327778,0.008856111,62.33,0.76,6
2015-09-05 10:00,0.000390556,0.008937222,68.2,0.59,6
2015-09-05 11:00,0.000361111,0.008822222,71.42,0.51,6
2015-09-05 12:00,0.749638889,0.129945,74.26,0.45,6
2015-09-05 13:00,0.508173889,0.088930556,76.9,0.4,6
2015-09-05 14:00,0.514776667,0.089534444,78.96,0.37,6
2015-09-05 15:00,0.000323333,0.008824444,80.7,0.34,6
2015-09-05 16:00,2.609023333,0.412267778,81.17,0.34,6
2015-09-05 17:00,1.683097222,0.308791667,81.26,0.34,6
2015-09-05 18:00,0.245209444,0.049455556,79.48,0.38,6
2015-09-05 19:00,1.812995556,0.349574444,75.11,0.5,6
2015-09-05 20:00,0.000332222,0.00892,67.07,0.69,6
2015-09-05 21:00,0.000336111,0.008976667,63.88,0.74,6
2015-09-05 22:00,0.000308889,0.008834444,62.08,0.79,6
2015-09-05 23:00,0.00038,0.009013889,60.15,0.84,6
2015-09-06 0:00,0.000338333,0.008973333,58.45,0.88,0
2015-09-06 1:00,0.00028,0.008935556,57.48,0.89,0
2015-09-06 2:00,0.000432222,0.008873333,56.09,0.9,0
2015-09-06 3:00,0.000402778,0.009014444,54.82,0.91,0
2015-09-06 4:00,0.000423889,0.009038333,54.05,0.93,0
2015-09-06 5:00,0.000348889,0.008973889,52.89,0.93,0
2015-09-06 6:00,0.000401111,0.009121667,52.23,0.92,0
2015-09-06 7:00,0.000413333,0.009082222,52.56,0.93,0
2015-09-06 8:00,0.000391667,0.008996667,58.58,0.89,0
2015-09-06 9:00,0.000346111,0.008870556,63.13,0.8,0
2015-09-06 10:00,0.000410556,0.008846111,69.68,0.65,0
2015-09-06 11:00,0.000343333,0.008676111,74.87,0.55,0
2015-09-06 12:00,2.622321667,0.406228333,79.13,0.49,0
2015-09-06 13:00,1.691785556,0.299540556,82.32,0.44,0
2015-09-06 14:00,0.000278889,0.008577778,84.03,0.4,0
2015-09-06 15:00,0.526948889,0.086251111,84.9,0.39,0
2015-09-06 16:00,0.775579444,0.160171667,85.18,0.38,0
2015-09-06 17:00,2.578998889,0.403988889,84.67,0.4,0
2015-09-06 18:00,0.604261667,0.102228889,82.98,0.43,0
2015-09-06 19:00,0.000358889,0.021210556,78.14,0.51,0
2015-09-06 20:00,2.544915,0.410885,73.47,0.6,0
2015-09-06 21:00,2.496145,0.413748889,70.13,0.68,0
2015-09-06 22:00,0.502458889,0.130828333,67.89,0.72,0
2015-09-06 23:00,1.063741111,0.283402222,66.64,0.75,0
2015-09-07 0:00,0.847362778,0.192678333,64.27,0.79,1
2015-09-07 1:00,0.000254444,0.009021111,62.63,0.82,1
2015-09-07 2:00,0.000256111,0.008981667,62.07,0.82,1
2015-09-07 3:00,0.000291667,0.009002222,60.16,0.85,1
2015-09-07 4:00,0.000273333,0.008953889,58.71,0.88,1
2015-09-07 5:00,0.000289444,0.009009444,58.28,0.89,1
2015-09-07 6:00,0.000268333,0.009085556,57.31,0.89,1
2015-09-07 7:00,0.000271667,0.009120556,58.02,0.9,1
2015-09-07 8:00,0.000307222,0.009017778,63.14,0.83,1
2015-09-07 9:00,0.000282222,0.008885,68.66,0.72,1
2015-09-07 10:00,0.000224444,0.008695556,74.17,0.61,1
2015-09-07 11:00,2.103701111,0.368356667,79.16,0.55,1
2015-09-07 12:00,0.000380556,0.008757222,83.58,0.5,1
2015-09-07 13:00,0.00033,0.008652222,86.47,0.47,1
2015-09-07 14:00,2.83407,0.408459444,89.2,0.43,1
2015-09-07 15:00,2.259821667,0.363519444,89.9,0.43,1
2015-09-07 16:00,1.772842222,0.255396111,90.18,0.42,1
2015-09-07 17:00,2.790551667,0.404328333,89.74,0.42,1
2015-09-07 18:00,1.038010556,0.16797,87.95,0.45,1
2015-09-07 19:00,0.319175556,0.096320556,84.07,0.53,1
2015-09-07 20:00,2.621476111,0.421798333,79.42,0.61,1
2015-09-07 21:00,2.599251111,0.427057222,77.14,0.66,1
2015-09-07 22:00,2.557483333,0.425682778,75.44,0.69,1
2015-09-07 23:00,0.444883333,0.121981667,73.89,0.73,1
2015-09-08 0:00,0.00025,0.009039444,71.91,0.77,2
2015-09-08 1:00,0.881617778,0.196450556,70.51,0.81,2
2015-09-08 2:00,0.000268889,0.009085556,69.68,0.84,2
2015-09-08 3:00,0.810818889,0.147033333,68.15,0.87,2
2015-09-08 4:00,0.000191667,0.009508889,67.13,0.89,2
2015-09-08 5:00,0.000165556,0.008964444,66.66,0.9,2
2015-09-08 6:00,0.000202222,0.009011111,66.23,0.9,2
2015-09-08 7:00,0.000210556,0.009015,66.47,0.9,2
2015-09-08 8:00,0.000150556,0.008948333,70.57,0.85,2
2015-09-08 9:00,1.597995,0.312331667,76.53,0.7,2
2015-09-08 10:00,2.590170556,0.425053333,81.25,0.62,2
2015-09-08 11:00,0.000235556,0.008927778,85.29,0.55,2
2015-09-08 12:00,2.269682778,0.335063333,88.4,0.5,2
2015-09-08 13:00,2.865155,0.419079444,90.31,0.46,2
2015-09-08 14:00,2.868593889,0.426017778,91.62,0.42,2
2015-09-08 15:00,2.88676,0.426013889,92.48,0.4,2
2015-09-08 16:00,2.875681667,0.427074444,91.87,0.4,2
2015-09-08 17:00,2.814377222,0.429911111,91.08,0.42,2
2015-09-08 18:00,1.953925556,0.309407222,89.4,0.45,2
2015-09-08 19:00,2.67164,0.424144444,84.98,0.56,2
2015-09-08 20:00,2.635025,0.424903889,81.16,0.63,2
2015-09-08 21:00,2.595656111,0.422338333,78.71,0.69,2
2015-09-08 22:00,2.322948333,0.416531111,76.74,0.74,2
2015-09-08 23:00,1.590042222,0.310705556,75.2,0.77,2
2015-09-09 0:00,2.420193333,0.425564444,73.75,0.8,3
2015-09-09 1:00,1.161557222,0.199376667,72.45,0.82,3
2015-09-09 2:00,0.405473889,0.077475,71.44,0.85,3
2015-09-09 3:00,0.171562222,0.083287778,69.72,0.88,3
2015-09-09 4:00,0.933477222,0.168511667,69.16,0.89,3
2015-09-09 5:00,0.00032,0.009043333,68.3,0.91,3
2015-09-09 6:00,0.000308333,0.009073889,67.75,0.91,3
2015-09-09 7:00,1.05733,0.188095556,67.73,0.92,3
2015-09-09 8:00,0.000267222,0.008926667,71.76,0.85,3
2015-09-09 9:00,0.000309444,0.008956111,76.46,0.75,3
2015-09-09 10:00,2.256794444,0.356577778,80.54,0.66,3
2015-09-09 11:00,0.000398333,0.009533333,83.87,0.6,3
2015-09-09 12:00,0.000362778,0.008718889,86.31,0.54,3
2015-09-09 13:00,2.836644444,0.416605556,88.1,0.5,3
2015-09-09 14:00,1.049896667,0.196687778,89.14,0.49,3
2015-09-09 15:00,2.834571667,0.418668333,88.95,0.49,3
2015-09-09 16:00,2.826989444,0.426284444,89.04,0.5,3
2015-09-09 17:00,2.747927778,0.428539444,87,0.54,3
2015-09-09 18:00,2.583268889,0.430357778,84.98,0.59,3
2015-09-09 19:00,2.572268889,0.426557222,81.25,0.67,3
2015-09-09 20:00,2.552195556,0.417716111,78.44,0.74,3
2015-09-09 21:00,1.99307,0.37923,75.63,0.8,3
2015-09-09 22:00,2.458697222,0.408847778,73.24,0.87,3
2015-09-09 23:00,1.674456667,0.286941111,72.7,0.88,3
2015-09-10 0:00,0.000387778,0.008985,72.18,0.9,4
2015-09-10 1:00,2.047215556,0.399208333,71.86,0.9,4
2015-09-10 2:00,0.000345,0.009108333,71.58,0.9,4
2015-09-10 3:00,1.390516111,0.29723,70.61,0.91,4
2015-09-10 4:00,0.000328333,0.009213333,70.09,0.91,4
2015-09-10 5:00,0.248835,0.117526667,69.78,0.93,4
2015-09-10 6:00,0.000365,0.00913,69.16,0.93,4
2015-09-10 7:00,0.809112222,0.145362778,69.51,0.92,4
2015-09-10 8:00,0.000326111,0.009046667,70.26,0.91,4
2015-09-10 9:00,0.000311111,0.009028333,71.27,0.87,4
2015-09-10 10:00,0.000301111,0.009105556,72.75,0.81,4
2015-09-10 11:00,1.518074444,0.295434444,73.7,0.77,4
2015-09-10 12:00,0.000329444,0.008968333,73.92,0.75,4
2015-09-10 13:00,1.565266667,0.265101667,74.54,0.72,4
2015-09-10 14:00,0.000384444,0.009305,73.56,0.74,4
2015-09-10 15:00,0.000396667,0.009333889,71.98,0.79,4
2015-09-10 16:00,0.000351667,0.009119444,70.11,0.83,4
2015-09-10 17:00,1.297381667,0.271000556,68.52,0.87,4
2015-09-10 18:00,0.000393889,0.009344444,66.75,0.9,4
