date&time,AC,Furnace,temp,hum
2015-04-15 6:00,0.002239444,0.418727778,36.88,0.68
2015-04-15 7:00,0.000987222,0.179954444,38.51,0.64
2015-04-15 8:00,0.001393333,0.253399444,45.91,0.52
2015-04-15 9:00,0.0001,0.00983,53.33,0.32
2015-04-15 10:00,0.000043333,0.009796111,57.5,0.26
2015-04-15 11:00,0.000062222,0.009748333,60.6,0.22
2015-04-15 12:00,0.00006,0.009710556,62.67,0.19
2015-04-15 13:00,0.000085556,0.009652778,63.95,0.18
2015-04-15 14:00,0.000096111,0.0097,65.53,0.17
2015-04-15 15:00,0.000511111,0.080816667,65.62,0.17
2015-04-15 16:00,0.000067222,0.010131111,65.53,0.17
2015-04-15 17:00,0.000052222,0.009746111,64.7,0.18
2015-04-15 18:00,0.000068333,0.009666111,63.82,0.17
2015-04-15 19:00,0.000101111,0.009635556,61.18,0.19
2015-04-15 20:00,0.001353889,0.231208889,57.32,0.23
2015-04-15 21:00,0.001180556,0.204285556,52.45,0.29
2015-04-15 22:00,0.000108889,0.009681667,49.92,0.34
2015-04-15 23:00,0.000084444,0.009991667,47.04,0.37
2015-04-16 0:00,0.000093333,0.010037778,44.53,0.4
2015-04-16 1:00,0.000180556,0.009718889,41.17,0.47
2015-04-16 2:00,0.000226667,0.009597222,39.16,0.51
2015-04-16 3:00,0.000075,0.009713889,35.52,0.61
2015-04-16 4:00,0.000116111,0.009675,33.49,0.66
2015-04-16 5:00,0.000117778,0.009597222,31.88,0.7
2015-04-16 6:00,0.001558333,0.28113,31.02,0.72
2015-04-16 7:00,0.002382778,0.441462778,31.95,0.72
2015-04-16 8:00,0.002297778,0.418393889,40,0.55
2015-04-16 9:00,0.002231667,0.404147222,47.13,0.38
2015-04-16 10:00,0.002240556,0.401792778,52.03,0.25
2015-04-16 11:00,0.001544444,0.282147222,55.62,0.21
2015-04-16 12:00,0.000054444,0.009713889,58.3,0.19
2015-04-16 13:00,0.000033333,0.009801667,60.88,0.18
2015-04-16 14:00,0.000053333,0.009951667,63.17,0.16
2015-04-16 15:00,0.000344444,0.061352778,64.55,0.16
2015-04-16 16:00,0.000073889,0.010240556,65.11,0.16
2015-04-16 17:00,0.000550556,0.009766111,64.49,0.16
2015-04-16 18:00,0.000125556,0.009772778,62.28,0.18
2015-04-16 19:00,0.001019444,0.173331111,58.65,0.21
2015-04-16 20:00,0.000648889,0.104432222,55.56,0.24
2015-04-16 21:00,0.001098333,0.189257222,53.21,0.28
2015-04-16 22:00,0.000088333,0.009437778,51.61,0.32
2015-04-16 23:00,0.000221111,0.009538889,50.24,0.37
2015-04-17 0:00,0.000158889,0.009593889,49.36,0.42
2015-04-17 1:00,0.000107222,0.009560556,48.77,0.48
2015-04-17 2:00,0.000095,0.009553333,48.62,0.54
2015-04-17 3:00,0.000093889,0.009664444,48.6,0.6
2015-04-17 4:00,0.000088333,0.009646667,48.86,0.66
2015-04-17 5:00,0.00009,0.009674444,48.29,0.8
2015-04-17 6:00,0.002380556,0.430175556,48.14,0.87
2015-04-17 7:00,0.002258333,0.398115556,49.1,0.88
2015-04-17 8:00,0.001031111,0.191703889,50.32,0.9
2015-04-17 9:00,0.000865556,0.153356667,51.58,0.91
2015-04-17 10:00,0.000635,0.119031667,52.96,0.88
2015-04-17 11:00,0.000062778,0.009810556,54.44,0.87
2015-04-17 12:00,0.000068889,0.009831667,56.19,0.85
2015-04-17 13:00,0.000068889,0.009765556,58.48,0.78
2015-04-17 14:00,0.000057778,0.009938333,59.99,0.73
2015-04-17 15:00,0.000073333,0.009902778,62.27,0.67
2015-04-17 16:00,0.000257778,0.009958889,62.67,0.65
2015-04-17 17:00,0.000083889,0.009798889,63.41,0.63
2015-04-17 18:00,0.000097778,0.009837778,63.46,0.61
2015-04-17 19:00,0.0001,0.009688889,62.75,0.61
2015-04-17 20:00,0.000104444,0.009481111,59.67,0.66
2015-04-17 21:00,0.000098889,0.009478333,56.61,0.72
2015-04-17 22:00,0.000088889,0.009326111,54.67,0.76
2015-04-17 23:00,0.000066667,0.009455,53.61,0.74
2015-04-18 0:00,0.000072222,0.00954,51.2,0.78
2015-04-18 1:00,0.000526111,0.009240556,49,0.81
2015-04-18 2:00,0.000080556,0.009584444,45.67,0.86
2015-04-18 3:00,0.000064444,0.009581111,43.74,0.87
2015-04-18 4:00,0.00006,0.009613889,41.34,0.91
2015-04-18 5:00,0.000668889,0.119373333,41,0.89
2015-04-18 6:00,0.000991667,0.183343889,39.75,0.92
2015-04-18 7:00,0.002333333,0.430333889,41.15,0.91
2015-04-18 8:00,0.000065,0.009780556,47.38,0.87
2015-04-18 9:00,0.000061111,0.00966,54.28,0.73
2015-04-18 10:00,0.000494444,0.093535,61.48,0.56
2015-04-18 11:00,0.000053889,0.009670556,65.88,0.4
2015-04-18 12:00,0.000077222,0.009651111,68.62,0.33
2015-04-18 13:00,0.000118333,0.009616111,70.48,0.31
2015-04-18 14:00,0.000072778,0.00967,71.34,0.3
2015-04-18 15:00,0.000062778,0.009682222,72.36,0.29
2015-04-18 16:00,0.000026667,0.009822222,73.47,0.28
2015-04-18 17:00,0.00006,0.009683889,73.47,0.28
2015-04-18 18:00,0.000052222,0.009693333,71.45,0.27
2015-04-18 19:00,0.000084444,0.009596111,68.1,0.29
2015-04-18 20:00,0.000080556,0.009378889,63.21,0.3
2015-04-18 21:00,0.000100556,0.009447778,59.07,0.38
2015-04-18 22:00,0.000097778,0.009198889,57.12,0.38
2015-04-18 23:00,0.001505,0.280116111,55.03,0.39
2015-04-19 0:00,0.000075556,0.00954,52.12,0.44
2015-04-19 1:00,0.000049444,0.009506667,49.41,0.47
2015-04-19 2:00,0.000053333,0.009583333,46.46,0.53
2015-04-19 3:00,0.000082222,0.009598889,45.15,0.56
2015-04-19 4:00,0.000072778,0.009641667,43.23,0.6
2015-04-19 5:00,0.000067778,0.009716667,41.32,0.65
2015-04-19 6:00,0.000072222,0.009810556,39.84,0.66
2015-04-19 7:00,0.002353333,0.431611667,40.64,0.67
2015-04-19 8:00,0.002293889,0.433690556,45.27,0.55
2015-04-19 9:00,0.000939444,0.17672,47.58,0.49
2015-04-19 10:00,0.000408889,0.079661667,49.82,0.45
2015-04-19 11:00,0.000741667,0.136713333,52.33,0.4
2015-04-19 12:00,0.000034444,0.009711111,54.45,0.37
2015-04-19 13:00,0.000032222,0.00956,57.21,0.32
2015-04-19 14:00,0.000030556,0.009641667,59.2,0.29
2015-04-19 15:00,0.000036667,0.009616667,60.38,0.27
2015-04-19 16:00,0.000035556,0.009534444,61.48,0.25
2015-04-19 17:00,0.000037778,0.009548333,61.06,0.26
2015-04-19 18:00,0.000036667,0.009448333,60.44,0.27
2015-04-19 19:00,0.000073333,0.009376667,56.58,0.36
2015-04-19 20:00,0.000063333,0.009465556,52.35,0.45
2015-04-19 21:00,0.000081111,0.00957,50.08,0.49
2015-04-19 22:00,0.000125,0.009492222,48.18,0.52
2015-04-19 23:00,0.000068333,0.009549444,46.36,0.56
2015-04-20 0:00,0.000147222,0.009629444,44.61,0.61
2015-04-20 1:00,0.00003,0.009660556,43.71,0.64
2015-04-20 2:00,0.000045556,0.009614444,43.26,0.64
2015-04-20 3:00,0.000043889,0.009688889,43.24,0.65
2015-04-20 4:00,0.000038889,0.009678889,42.92,0.66
2015-04-20 5:00,0.000061111,0.009718889,42.85,0.68
2015-04-20 6:00,0.000083333,0.009840556,42.63,0.69
2015-04-20 7:00,0.00007,0.00987,41.71,0.78
2015-04-20 8:00,0.000069444,0.010071667,42.61,0.8
2015-04-20 9:00,0.000082222,0.009960556,43.5,0.81
2015-04-20 10:00,0.000081667,0.009840556,45.09,0.81
2015-04-20 11:00,0.000055556,0.009812778,45.7,0.83
2015-04-20 12:00,0.00012,0.009819444,46.06,0.85
2015-04-20 13:00,0.000032778,0.009831111,46.51,0.86
2015-04-20 14:00,0.000018889,0.010025,47.34,0.87
2015-04-20 15:00,0.000044444,0.009933333,48.15,0.87
2015-04-20 16:00,0.000032222,0.009885556,48.39,0.87
2015-04-20 17:00,0.000043889,0.009808333,48.71,0.88
2015-04-20 18:00,0.00005,0.009883333,49,0.9
2015-04-20 19:00,0.000058889,0.009718889,49.43,0.89
2015-04-20 20:00,0.000084444,0.009464444,49.51,0.9
2015-04-20 21:00,0.000067222,0.009586111,49.54,0.9
2015-04-20 22:00,0.000108889,0.009452778,49.6,0.91
2015-04-20 23:00,0.000045556,0.009600556,49.82,0.9
2015-04-21 0:00,0.000052222,0.009586667,49.8,0.91
2015-04-21 1:00,0.000032222,0.009590556,49.79,0.92
2015-04-21 2:00,0.000042778,0.009627778,49.44,0.92
2015-04-21 3:00,0.000013889,0.009608333,49.48,0.93
2015-04-21 4:00,0.000033889,0.009661667,49.26,0.92
2015-04-21 5:00,0.000042778,0.009670556,49.24,0.92
2015-04-21 6:00,0.000045556,0.009730556,49.09,0.92
2015-04-21 7:00,0.000030556,0.009873333,49.12,0.92
2015-04-21 8:00,0.000034444,0.009875556,50.61,0.9
2015-04-21 9:00,0.000033889,0.009816111,51.21,0.89
2015-04-21 10:00,0.000052778,0.009627222,52.9,0.85
2015-04-21 11:00,0.000058889,0.009625556,53.98,0.79
2015-04-21 12:00,0.000151667,0.009616111,54.84,0.72
2015-04-21 13:00,0.000036667,0.009695,56.41,0.64
2015-04-21 14:00,0.000056667,0.009735556,58.24,0.54
2015-04-21 15:00,0.000032778,0.009833889,60.76,0.46
2015-04-21 16:00,0.000032222,0.00982,60.89,0.43
2015-04-21 17:00,0.000057222,0.009815,60.87,0.4
2015-04-21 18:00,0.000098889,0.009922222,60.35,0.37
2015-04-21 19:00,0.000267778,0.009562778,58.69,0.38
2015-04-21 20:00,0.000131111,0.009265556,53.95,0.49
2015-04-21 21:00,0.000102222,0.009371667,49.44,0.62
2015-04-21 22:00,0.000078889,0.009425556,46.6,0.69
2015-04-21 23:00,0.000123889,0.009625556,43.88,0.75
2015-04-22 0:00,0.000066667,0.009638889,41.46,0.81
2015-04-22 1:00,0.000064444,0.009714444,40.01,0.83
2015-04-22 2:00,0.000045556,0.009671667,37.89,0.85
2015-04-22 3:00,0.000083333,0.009703333,38.92,0.83
2015-04-22 4:00,0.000085556,0.009684444,36.82,0.84
2015-04-22 5:00,0.000116667,0.009758889,35.83,0.87
2015-04-22 6:00,0.000085,0.009854444,34.91,0.88
2015-04-22 7:00,0.000104444,0.009847778,36.66,0.87
2015-04-22 8:00,0.000095,0.009882778,42.21,0.79
2015-04-22 9:00,0.000073889,0.009841667,50.68,0.58
2015-04-22 10:00,0.000069444,0.009741667,58.34,0.38
2015-04-22 11:00,0.000165,0.009546111,61.71,0.32
2015-04-22 12:00,0.000059444,0.009592778,63.79,0.28
2015-04-22 13:00,0.000055556,0.009576111,64.8,0.28
2015-04-22 14:00,0.000064444,0.009621111,65.47,0.26
2015-04-22 15:00,0.000056111,0.009683889,64.64,0.28
2015-04-22 16:00,0.000043333,0.009778889,63.41,0.29
2015-04-22 17:00,0.000088889,0.009581111,60.4,0.39
2015-04-22 18:00,0.000077778,0.009717222,54.59,0.62
2015-04-22 19:00,0.000082222,0.009661111,50.86,0.79
2015-04-22 20:00,0.000105556,0.009465556,49.8,0.84
2015-04-22 21:00,0.000075556,0.009549444,48.91,0.84
2015-04-22 22:00,0.000086667,0.009392222,46.92,0.8
2015-04-22 23:00,0.000081111,0.009511111,44.4,0.78
2015-04-23 0:00,0.000068889,0.009541667,42.06,0.77
2015-04-23 1:00,0.000062778,0.0096,40.83,0.77
2015-04-23 2:00,0.000050556,0.009619444,39.42,0.79
2015-04-23 3:00,0.000077222,0.009576667,38.69,0.8
2015-04-23 4:00,0.000088333,0.009576667,38.31,0.79
2015-04-23 5:00,0.000078889,0.009757222,38.47,0.75
2015-04-23 6:00,0.000083889,0.009678333,38.27,0.72
2015-04-23 7:00,0.000103333,0.009849444,38.57,0.69
2015-04-23 8:00,0.000086667,0.010000556,39.94,0.63
2015-04-23 9:00,0.000101667,0.009843889,41.7,0.56
2015-04-23 10:00,0.000108333,0.009768333,43.04,0.51
2015-04-23 11:00,0.000061111,0.009806667,43.92,0.46
2015-04-23 12:00,0.000097222,0.009817222,44.69,0.41
2015-04-23 13:00,0.000095556,0.009783333,45.32,0.38
2015-04-23 14:00,0.000063333,0.009978333,45.55,0.37
2015-04-23 15:00,0.00035,0.010134444,45.92,0.38
2015-04-23 16:00,0.000107778,0.009807222,45.86,0.41
2015-04-23 17:00,0.000078333,0.009769444,42.54,0.51
2015-04-23 18:00,0.000062778,0.009669444,41.75,0.53
2015-04-23 19:00,0.000126667,0.009566111,40.28,0.47
2015-04-23 20:00,0.000570556,0.009292222,38.5,0.51
2015-04-23 21:00,0.000117222,0.009736111,37.43,0.54
2015-04-23 22:00,0.000137222,0.009432778,36.8,0.58
2015-04-23 23:00,0.000107778,0.00953,36.36,0.61
2015-04-24 0:00,0.000102778,0.009739444,36.39,0.61
2015-04-24 1:00,0.000097778,0.009670556,36.1,0.62
2015-04-24 2:00,0.000143333,0.009628889,36.32,0.6
2015-04-24 3:00,0.000082778,0.009698333,36.16,0.59
2015-04-24 4:00,0.000121667,0.009661111,35.73,0.58
2015-04-24 5:00,0.000105,0.009694444,35.53,0.57
2015-04-24 6:00,0.000125556,0.009716667,35.26,0.58
2015-04-24 7:00,0.002320556,0.438916111,35.48,0.57
2015-04-24 8:00,0.001136667,0.201942778,36.69,0.55
2015-04-24 9:00,0.000074444,0.009958333,38.25,0.53
2015-04-24 10:00,0.001641667,0.280273333,39.93,0.48
2015-04-24 11:00,0.002207222,0.403271667,40.99,0.46
2015-04-24 12:00,0.00061,0.109275,41.71,0.43
2015-04-24 13:00,0.001315,0.239957778,42.17,0.42
2015-04-24 14:00,0.000055556,0.009945556,42.65,0.43
2015-04-24 15:00,0.002150556,0.411725556,43.09,0.41
2015-04-24 16:00,0.000078333,0.010259444,43.16,0.4
2015-04-24 17:00,0.000098333,0.009677222,42.45,0.4
2015-04-24 18:00,0.001599444,0.293295,41.43,0.42
2015-04-24 19:00,0.001430556,0.237256667,40.32,0.44
2015-04-24 20:00,0.002339444,0.387513889,39.27,0.45
2015-04-24 21:00,0.001590556,0.283597222,38.46,0.46
2015-04-24 22:00,0.000091111,0.00934,38.01,0.47
2015-04-24 23:00,0.000052222,0.009621667,36.89,0.5
2015-04-25 0:00,0.000084444,0.009501667,36.23,0.52
2015-04-25 1:00,0.000086667,0.009526667,34.96,0.55
2015-04-25 2:00,0.000085,0.009533333,34,0.57
2015-04-25 3:00,0.0001,0.009565,33.46,0.58
2015-04-25 4:00,0.002176667,0.404013333,32.24,0.62
2015-04-25 5:00,0.001502222,0.270806667,30.79,0.67
2015-04-25 6:00,0.00152,0.272856667,31.03,0.66
2015-04-25 7:00,0.000922778,0.166276111,33.44,0.63
2015-04-25 8:00,0.000292778,0.04499,37.32,0.54
2015-04-25 9:00,0.001292778,0.230646667,40.4,0.48
2015-04-25 10:00,0.002142778,0.410252222,43.59,0.44
2015-04-25 11:00,0.000444444,0.087592222,46.56,0.4
2015-04-25 12:00,0.000051111,0.010191111,49.38,0.37
2015-04-25 13:00,0.000481667,0.090575556,52.08,0.34
2015-04-25 14:00,0.000051667,0.009672778,52.97,0.32
2015-04-25 15:00,0.000062222,0.009647222,54.25,0.32
2015-04-25 16:00,0.000071111,0.009682778,55,0.31
2015-04-25 17:00,0.000096667,0.009823889,55.05,0.31
2015-04-25 18:00,0.000080556,0.009589444,54.15,0.32
2015-04-25 19:00,0.000126111,0.009606111,52.52,0.34
2015-04-25 20:00,0.000174444,0.009416111,50.68,0.38
2015-04-25 21:00,0.000168333,0.009576667,48.72,0.43
2015-04-25 22:00,0.00013,0.009493333,46.87,0.48
2015-04-25 23:00,0.000088333,0.009701111,44.18,0.54
2015-04-26 0:00,0.000131667,0.009605,41.36,0.63
2015-04-26 1:00,0.000102778,0.009644444,40.04,0.66
2015-04-26 2:00,0.000078889,0.009689444,37.92,0.72
2015-04-26 3:00,0.000104444,0.009706667,36.81,0.75
2015-04-26 4:00,0.000067778,0.009818889,37.48,0.76
2015-04-26 5:00,0.000111667,0.009732778,37.36,0.77
2015-04-26 6:00,0.000471111,0.081825,37.46,0.78
2015-04-26 7:00,0.000509444,0.080676111,38.45,0.77
2015-04-26 8:00,0.002196111,0.405882222,41.47,0.68
2015-04-26 9:00,0.001608889,0.297688333,45.2,0.58
2015-04-26 10:00,0.000688889,0.122108333,49.97,0.49
2015-04-26 11:00,0.000788889,0.139421111,52.6,0.44
2015-04-26 12:00,0.000065,0.009571667,53.85,0.39
2015-04-26 13:00,0.000076111,0.00955,54.33,0.37
2015-04-26 14:00,0.00007,0.009500556,54.61,0.37
2015-04-26 15:00,0.002173333,0.393972778,54.87,0.36
2015-04-26 16:00,0.000763333,0.141992222,55.16,0.36
2015-04-26 17:00,0.000051667,0.009512778,54.7,0.37
2015-04-26 18:00,0.000074444,0.009481667,54.6,0.38
2015-04-26 19:00,0.000092778,0.009452778,53.39,0.4
2015-04-26 20:00,0.000396667,0.00931,52.36,0.42
2015-04-26 21:00,0.000142222,0.009677222,50.84,0.46
2015-04-26 22:00,0.000214444,0.009488333,50.5,0.47
2015-04-26 23:00,0.000254444,0.009710556,49.47,0.5
2015-04-27 0:00,0.000143889,0.009598333,48.77,0.52
2015-04-27 1:00,0.000071111,0.009560556,48.14,0.53
2015-04-27 2:00,0.000100556,0.009516667,46.97,0.57
2015-04-27 3:00,0.000095556,0.009613889,46.54,0.58
2015-04-27 4:00,0.000088889,0.009665,45.95,0.59
2015-04-27 5:00,0.000096667,0.009676667,45.53,0.61
2015-04-27 6:00,0.001558333,0.279290556,45.04,0.63
2015-04-27 7:00,0.00027,0.046148333,45.25,0.64
2015-04-27 8:00,0.000717778,0.131551667,46.88,0.61
2015-04-27 9:00,0.000127778,0.009715556,48.44,0.59
2015-04-27 10:00,0.000088889,0.009733333,50.82,0.53
2015-04-27 11:00,0.000066667,0.009687778,53.3,0.49
2015-04-27 12:00,0.000111111,0.00949,54.63,0.45
2015-04-27 13:00,0.000065,0.009485556,54.87,0.44
2015-04-27 14:00,0.005313333,0.007403333,55.68,0.43
2015-04-27 15:00,0.005095556,0.007512222,56.05,0.42
2015-04-27 16:00,0.000064444,0.009582222,55.52,0.44
2015-04-27 17:00,0.001995556,0.404928889,54.69,0.46
2015-04-27 18:00,0.000756111,0.131511667,53.61,0.5
2015-04-27 19:00,0.000093333,0.009568333,52.29,0.54
2015-04-27 20:00,0.000122778,0.009381667,51.11,0.59
2015-04-27 21:00,0.000238889,0.023923333,50.35,0.61
2015-04-27 22:00,0.000102222,0.009257222,49.73,0.63
2015-04-27 23:00,0.000062222,0.009436111,48.82,0.65
2015-04-28 0:00,0.000091667,0.009526667,47.88,0.66
2015-04-28 1:00,0.000089444,0.009498889,47.06,0.67
2015-04-28 2:00,0.000092222,0.009577778,46.73,0.65
2015-04-28 3:00,0.00009,0.009621111,46.34,0.63
2015-04-28 4:00,0.000104444,0.009591667,45.36,0.66
2015-04-28 5:00,0.000127778,0.00961,44.97,0.68
2015-04-28 6:00,0.000121111,0.00972,44.7,0.69
2015-04-28 7:00,0.000986111,0.175368889,45.68,0.66
2015-04-28 8:00,0.00017,0.009822222,47.87,0.61
2015-04-28 9:00,0.000523333,0.091169444,49.87,0.55
2015-04-28 10:00,0.000775556,0.146046111,51.53,0.51
2015-04-28 11:00,0.000033889,0.009693889,53.86,0.44
2015-04-28 12:00,0.000027222,0.009677222,56.4,0.39
2015-04-28 13:00,0.000677222,0.133547222,59.06,0.33
2015-04-28 14:00,0.000829444,0.158986111,61.09,0.31
2015-04-28 15:00,0.000042778,0.009623889,62.23,0.29
2015-04-28 16:00,0.000036111,0.009642222,62.69,0.29
2015-04-28 17:00,0.000022778,0.00968,62.46,0.29
2015-04-28 18:00,0.000886111,0.17269,61.29,0.32
2015-04-28 19:00,0.000045,0.009558889,58.65,0.36
2015-04-28 20:00,0.000076667,0.009508889,55.66,0.4
2015-04-28 21:00,0.000061111,0.009651111,53.44,0.45
2015-04-28 22:00,0.000090556,0.009645,51.16,0.5
2015-04-28 23:00,0.000037222,0.009659444,47.9,0.59
2015-04-29 0:00,0.000053333,0.009776111,45.57,0.65
2015-04-29 1:00,0.000041667,0.009718889,44.78,0.68
2015-04-29 2:00,0.000020556,0.009711111,45.03,0.68
2015-04-29 3:00,0.000048333,0.009632222,42.94,0.73
2015-04-29 4:00,0.000045,0.009698889,41.34,0.77
2015-04-29 5:00,0.000052778,0.009726111,41.21,0.78
2015-04-29 6:00,0.00004,0.009767222,42.58,0.75
2015-04-29 7:00,0.000057222,0.009767778,43.81,0.75
2015-04-29 8:00,0.000054444,0.009908889,49.79,0.66
2015-04-29 9:00,0.001794444,0.337585,58.08,0.47
2015-04-29 10:00,0.000119444,0.009602778,61.61,0.39
2015-04-29 11:00,0.000025,0.009775,63.66,0.34
2015-04-29 12:00,0.000047222,0.009711667,65.26,0.31
2015-04-29 13:00,0.000041667,0.009719444,66.16,0.3
2015-04-29 14:00,0.000027778,0.009672778,67.14,0.3
2015-04-29 15:00,0.000036667,0.009766667,67.43,0.3
2015-04-29 16:00,0.000417778,0.082818889,67.24,0.31
2015-04-29 17:00,0.000024444,0.009783889,65.8,0.34
2015-04-29 18:00,0.00003,0.009733889,63.69,0.37
2015-04-29 19:00,0.000032222,0.009634444,60.95,0.42
2015-04-29 20:00,0.000057778,0.009351667,58.33,0.48
2015-04-29 21:00,0.000072222,0.009479444,54.6,0.54
2015-04-29 22:00,0.000043889,0.009493333,51.5,0.61
2015-04-29 23:00,0.000026667,0.009676667,49.99,0.63
2015-04-30 0:00,0.000041667,0.009698889,48.55,0.67
2015-04-30 1:00,0.000025556,0.009706111,47.02,0.7
2015-04-30 2:00,0.000032778,0.009618889,45.26,0.74
2015-04-30 3:00,0.000042778,0.009615556,43.2,0.79
2015-04-30 4:00,0.000044444,0.009679444,41.89,0.81
2015-04-30 5:00,0.000048889,0.009640556,41.01,0.85
2015-04-30 6:00,0.000051111,0.00976,39.73,0.84
2015-04-30 7:00,0.000098889,0.009869444,42.5,0.84
2015-04-30 8:00,0.000098889,0.010004444,47.65,0.71
2015-04-30 9:00,0.000381111,0.00948,52.1,0.59
2015-04-30 10:00,0.000366667,0.009541667,53.62,0.55
2015-04-30 11:00,0.00001,0.009822778,54.77,0.55
2015-04-30 12:00,0.000035,0.009859444,56.35,0.53
2015-04-30 13:00,0.000258889,0.009905556,58.01,0.5
2015-04-30 14:00,0.000405,0.009434444,59.06,0.47
2015-04-30 15:00,0.000056667,0.009788889,59.65,0.46
2015-04-30 16:00,0.000393889,0.083435,60.39,0.45
2015-04-30 17:00,0.000771667,0.160673333,60.16,0.45
2015-04-30 18:00,0.000551667,0.113487222,60.05,0.45
2015-04-30 19:00,0.001288889,0.253991111,58.8,0.48
2015-04-30 20:00,0.000203889,0.00909,56.62,0.52
2015-04-30 21:00,0.000037222,0.009436111,53.93,0.59
2015-04-30 22:00,0.000032778,0.009236667,53.04,0.6
2015-04-30 23:00,0.000014444,0.009370556,51.15,0.64
2015-05-01 0:00,0.000111111,0.009368889,49.57,0.68
2015-05-01 1:00,0.000164444,0.009276667,48.63,0.69
2015-05-01 2:00,0.000021111,0.009492778,48.64,0.69
2015-05-01 3:00,0.000025,0.009487778,47.69,0.71
2015-05-01 4:00,0.000035,0.00949,47.1,0.74
2015-05-01 5:00,0.000017778,0.009622778,46.65,0.74
2015-05-01 6:00,0.000031667,0.009668333,46.13,0.75
2015-05-01 7:00,0.000035,0.009862222,46.83,0.74
2015-05-01 8:00,0.000041111,0.010000556,47.73,0.7
2015-05-01 9:00,0.000009444,0.009786667,50.18,0.64
2015-05-01 10:00,0.000031111,0.009577222,52.45,0.59
2015-05-01 11:00,0.00002,0.009553889,54.74,0.54
2015-05-01 12:00,0.000036111,0.009615,56.39,0.51
2015-05-01 13:00,0.000037222,0.009635556,57.2,0.5
2015-05-01 14:00,0.000021111,0.009588889,57.98,0.48
2015-05-01 15:00,0.000029444,0.009629444,58.02,0.48
2015-05-01 16:00,0.000036111,0.009631111,58.14,0.48
2015-05-01 17:00,0.000026667,0.009653889,57.9,0.48
2015-05-01 18:00,0.000021111,0.009721111,57.44,0.49
2015-05-01 19:00,0.000042778,0.009555,56.75,0.5
2015-05-01 20:00,0.000081667,0.009458333,55.12,0.53
2015-05-01 21:00,0.000079444,0.009500556,52.71,0.59
2015-05-01 22:00,0.000028333,0.009386667,50.36,0.64
2015-05-01 23:00,0.000029444,0.009484444,48.31,0.68
2015-05-02 0:00,0.000033333,0.009640556,45.64,0.74
2015-05-02 1:00,0.00003,0.009555556,43.44,0.78
2015-05-02 2:00,0.000030556,0.009656667,40.94,0.84
2015-05-02 3:00,0.000043889,0.009654444,39.58,0.88
2015-05-02 4:00,0.000037778,0.009648889,39.27,0.87
2015-05-02 5:00,0.000047222,0.009643333,38.58,0.88
2015-05-02 6:00,0.000057222,0.009670556,37.75,0.88
2015-05-02 7:00,0.000047778,0.009883333,40.94,0.86
2015-05-02 8:00,0.000037778,0.009875556,46.14,0.76
2015-05-02 9:00,0.000074444,0.009813333,51.31,0.63
2015-05-02 10:00,0.000039444,0.009714444,55.83,0.55
2015-05-02 11:00,0.000022778,0.009696111,60.6,0.47
2015-05-02 12:00,0.000017778,0.009344444,64.16,0.42
2015-05-02 13:00,0.000029444,0.009021667,66.76,0.37
2015-05-02 14:00,0.000030556,0.009008333,68.1,0.34
2015-05-02 15:00,0.000037778,0.008928889,69.59,0.32
2015-05-02 16:00,0.000037778,0.00898,69.83,0.31
2015-05-02 17:00,0.000017778,0.008893889,70.01,0.31
2015-05-02 18:00,0.000054444,0.008872778,69.19,0.32
2015-05-02 19:00,0.000098333,0.00893,66.04,0.38
2015-05-02 20:00,0.000116667,0.008545556,60.96,0.46
2015-05-02 21:00,0.000107778,0.008761111,57.27,0.52
2015-05-02 22:00,0.000118889,0.00841,54.72,0.55
2015-05-02 23:00,0.000053889,0.008598889,53.48,0.57
2015-05-03 0:00,0.00006,0.008726111,51.78,0.6
2015-05-03 1:00,0.000022222,0.008707778,50.69,0.64
2015-05-03 2:00,0.000031111,0.008796111,48.95,0.68
2015-05-03 3:00,0.000035,0.008793889,47.54,0.7
2015-05-03 4:00,0.000029444,0.008962222,45.51,0.75
2015-05-03 5:00,0.00004,0.008946111,44.6,0.76
2015-05-03 6:00,0.000039444,0.009051667,43.37,0.8
2015-05-03 7:00,0.000038889,0.009167222,45.25,0.79
2015-05-03 8:00,0.000022222,0.009063889,50.44,0.65
2015-05-03 9:00,0.000037222,0.008961111,55.62,0.56
2015-05-03 10:00,0.000033889,0.008856111,61.68,0.46
2015-05-03 11:00,0.000033889,0.008801667,67.14,0.38
2015-05-03 12:00,0.000018889,0.008770556,71.37,0.31
2015-05-03 13:00,0.000050556,0.008797222,72.94,0.28
2015-05-03 14:00,0.000018889,0.008840556,73.99,0.26
2015-05-03 15:00,0.000011111,0.008859444,74.02,0.26
2015-05-03 16:00,0.000015,0.008899444,74.06,0.26
2015-05-03 17:00,0.000017222,0.008801667,73.8,0.27
2015-05-03 18:00,0.000030556,0.008765556,70.94,0.33
2015-05-03 19:00,0.000026111,0.008948333,69.83,0.35
2015-05-03 20:00,0.000057222,0.008611111,65.55,0.44
2015-05-03 21:00,0.000046111,0.008603333,62.28,0.51
2015-05-03 22:00,0.000047778,0.008636667,59.01,0.57
2015-05-03 23:00,0.000020556,0.008833889,56.07,0.62
2015-05-04 0:00,0.000096111,0.008882222,53.84,0.67
2015-05-04 1:00,0.000011667,0.008942778,51.57,0.72
2015-05-04 2:00,0.000001111,0.008937778,49.78,0.75
2015-05-04 3:00,0.000012778,0.008891667,47.99,0.81
