Date & Time,WashingMachine [kW],Dryer [kW],temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability
2015-07-22 03:00:00,0.000028333,0.003435,59.04,clear-night,0.87,10,Clear,59.04,1004.34,3.01,0.11,1437548400,331,0,55.31,0
2015-07-22 04:00:00,0.000012222,0.003437222,58.47,clear-night,0.88,10,Clear,58.47,1004.74,4.95,0,1437552000,300,0,54.94,0
2015-07-22 05:00:00,0.001595,0.003436111,57.95,clear-night,0.91,9.74,Clear,57.95,1005.27,2.7,0.1,1437555600,305,0,55.3,0
2015-07-22 06:00:00,0.001606111,0.003429444,58.29,clear-day,0.9,9.81,Clear,58.29,1005.9,1.98,0.13,1437559200,291,0,55.24,0
2015-07-22 07:00:00,0.001622222,0.003348333,62.15,clear-day,0.82,10,Clear,62.15,1006.23,3.03,0.06,1437562800,313,0,56.74,0
2015-07-22 08:00:00,0.001436667,0.003425,64.87,partly-cloudy-day,0.77,10,Partly Cloudy,64.87,1006.73,4.41,0.26,1437566400,303,0,57.45,0
2015-07-22 09:00:00,0.000011667,0.003423333,67.77,clear-day,0.68,10,Clear,67.77,1006.95,4.2,0.03,1437570000,322,0,56.94,0
2015-07-22 10:00:00,0.00002,0.003418889,70.71,partly-cloudy-day,0.64,10,Partly Cloudy,70.71,1006.79,3.62,0.26,1437573600,274,0,58.13,0
2015-07-22 11:00:00,0.000048333,0.003348889,71.68,clear-day,0.62,10,Clear,71.68,1006.98,4.69,0.21,1437577200,267,0,57.94,0
2015-07-22 12:00:00,0.000030556,0.003410556,73.61,partly-cloudy-day,0.55,10,Partly Cloudy,73.61,1006.58,10.27,0.27,1437580800,261,0,56.6,0
2015-07-22 13:00:00,0.000033333,0.00005,76.17,partly-cloudy-day,0.47,9.98,Partly Cloudy,76.17,1006.45,11.73,0.27,1437584400,301,0.0035,54.53,0.13
2015-07-22 14:00:00,0.001557778,0.003347778,76.4,partly-cloudy-day,0.45,10,Partly Cloudy,76.4,1006.36,13.82,0.28,1437588000,270,0.0035,53.22,0.13
2015-07-22 15:00:00,0.001508333,0.003345556,76.79,partly-cloudy-day,0.42,10,Partly Cloudy,76.79,1006.53,9.51,0.29,1437591600,274,0,52.09,0
2015-07-22 16:00:00,0.001538333,0.003346111,75.45,partly-cloudy-day,0.46,10,Partly Cloudy,75.45,1006.47,9.35,0.27,1437595200,279,0,52.99,0
2015-07-22 17:00:00,0.000931111,0.003315556,75.7,clear-day,0.48,10,Clear,75.7,1006.76,11,0.18,1437598800,309,0,54.58,0
2015-07-22 18:00:00,0.000023333,0.003325556,73.97,partly-cloudy-day,0.5,10,Partly Cloudy,73.97,1007.24,10.34,0.27,1437602400,295,0,54.32,0
2015-07-22 19:00:00,0.000419444,0.003327778,73.41,partly-cloudy-day,0.5,10,Partly Cloudy,73.41,1007.84,8.82,0.27,1437606000,278,0,53.48,0
2015-07-22 20:00:00,0.002518333,0.003262222,71.73,clear-day,0.53,10,Clear,71.73,1008.44,6.46,0.15,1437609600,300,0,53.6,0
2015-07-22 21:00:00,0.002389444,0.003272778,69.5,clear-night,0.55,10,Clear,69.5,1009.4,7.05,0.14,1437613200,271,0,52.39,0
2015-07-22 22:00:00,0.002275,0.003315,68.1,clear-night,0.58,10,Clear,68.1,1010.34,5.76,0.19,1437616800,268,0,52.91,0
2015-07-22 23:00:00,0.000149444,0.003273889,67.09,clear-night,0.58,10,Clear,67.09,1010.77,5.57,0.16,1437620400,276,0,51.99,0
2015-07-23 00:00:00,0.000125,0.003317222,65.97,clear-night,0.59,9.98,Clear,65.97,1011.2,3.56,0.14,1437624000,252,0,51.28,0
2015-07-23 01:00:00,0.00007,0.003330556,64.15,clear-night,0.65,10,Clear,64.15,1011.38,3.82,0.09,1437627600,244,0,52.01,0
2015-07-23 02:00:00,0.000011111,0.003335556,61.18,clear-night,0.73,10,Clear,61.18,1011.48,3.74,0.1,1437631200,235,0,52.63,0
2015-07-23 03:00:00,0.000021111,0.003333889,61.06,clear-night,0.74,10,Clear,61.06,1011.31,1.94,0.07,1437634800,126,0,52.6,0
2015-07-23 04:00:00,0.000044444,0.003335,58.8,clear-night,0.8,10,Clear,58.8,1011.64,2.02,0.15,1437638400,198,0,52.81,0
2015-07-23 05:00:00,0.000070556,0.003326667,56.62,clear-night,0.85,9.98,Clear,56.62,1011.74,1.97,0.08,1437642000,210,0,52.15,0
2015-07-23 06:00:00,0.000645556,0.003327778,54.68,clear-day,0.88,9.89,Clear,54.68,1012.29,1.05,0.03,1437645600,136,0,51.25,0
2015-07-23 07:00:00,0.001614444,0.003301667,58.43,clear-day,0.85,10,Clear,58.43,1012.63,1.99,0.03,1437649200,156,0,53.92,0
2015-07-23 08:00:00,0.001607222,0.003303333,63.32,clear-day,0.72,10,Clear,63.32,1012.98,4.17,0.03,1437652800,252,0,54.22,0
2015-07-23 09:00:00,0.000905,0.003318889,67.34,clear-day,0.64,10,Clear,67.34,1012.97,3.74,0.04,1437656400,263,0,54.79,0
2015-07-23 10:00:00,0.000028889,0.00332,69.53,clear-day,0.6,10,Clear,69.53,1012.82,5.94,0.11,1437660000,306,0,54.88,0
2015-07-23 11:00:00,0.000028333,0.003319444,71.96,clear-day,0.56,10,Clear,71.96,1012.73,4.46,0.17,1437663600,319,0,55.34,0
2015-07-23 12:00:00,0.000022778,0.003313333,72.73,clear-day,0.54,10,Clear,72.73,1012.34,5.05,0.23,1437667200,312,0,55.03,0
2015-07-23 13:00:00,0.000569444,0.003321111,72.6,partly-cloudy-day,0.55,10,Partly Cloudy,72.6,1012.07,0.9,0.31,1437670800,63,0,55.32,0
2015-07-23 14:00:00,0.001591111,0.003327778,73.56,clear-day,0.56,10,Clear,73.56,1011.86,7.74,0.23,1437674400,285,0,56.82,0
2015-07-23 15:00:00,0.001590556,0.003328889,71.75,rain,0.64,9.43,Drizzle,71.75,1011.68,5.83,0.31,1437678000,296,0.0079,58.8,0.4
2015-07-23 16:00:00,0.001554444,0.003325556,73.23,rain,0.57,10,Drizzle,73.23,1011.44,8.11,0.31,1437681600,312,0.0079,57.24,0.4
2015-07-23 17:00:00,0.001658333,0.003324444,74.86,clear-day,0.52,9.86,Clear,74.86,1011.33,7.32,0.23,1437685200,300,0,56.13,0
2015-07-23 18:00:00,0.002560556,0.003263333,74.36,clear-day,0.54,10,Clear,74.36,1011.27,6.17,0.21,1437688800,289,0,56.8,0
2015-07-23 19:00:00,0.001050556,0.003277778,71.88,partly-cloudy-day,0.62,10,Partly Cloudy,71.88,1011.44,4.38,0.3,1437692400,280,0.0012,58.34,0.02
2015-07-23 20:00:00,0.002461111,0.00332,68.99,clear-day,0.6,10,Clear,68.99,1011.78,3.99,0.03,1437696000,263,0.0014,54.62,0.03
2015-07-23 21:00:00,0.002216667,0.003321667,63.73,clear-night,0.76,9.97,Clear,63.73,1012.25,2.4,0.09,1437699600,298,0,56.13,0
2015-07-23 22:00:00,0.000108333,0.003315556,61.1,clear-night,0.81,10,Clear,61.1,1012.81,2.89,0.1,1437703200,245,0.0008,55.3,0.01
2015-07-23 23:00:00,0.000121667,0.003322222,59.81,clear-night,0.82,9.95,Clear,59.81,1013.03,0.42,0.04,1437706800,227,0.0022,54.29,0.06
2015-07-24 00:00:00,0.000187222,0.003257778,56.98,clear-night,0.87,9.22,Clear,56.98,1013.45,2.19,0.08,1437710400,41,0,53.12,0
2015-07-24 01:00:00,0.000069444,0.003274444,55.09,clear-night,0.89,9.68,Clear,55.09,1013.5,2.61,0.02,1437714000,243,0,52.05,0
2015-07-24 02:00:00,0.000012778,0.003325556,54.14,clear-night,0.89,9.49,Clear,54.14,1013.57,2.34,0.03,1437717600,175,0,51.05,0
2015-07-24 03:00:00,0.000015556,0.003336111,51.91,clear-night,0.93,9.49,Clear,51.91,1013.84,1.12,0.06,1437721200,134,0,50.02,0
2015-07-24 04:00:00,0.000023333,0.003335556,51.73,clear-night,0.91,8.52,Clear,51.73,1013.84,1.83,0.01,1437724800,129,0,49.24,0
2015-07-24 05:00:00,0.000075,0.003321111,50.43,clear-night,0.92,8.35,Clear,50.43,1014,2.11,0.02,1437728400,168,0,48.24,0
2015-07-24 06:00:00,0.000137222,0.003326667,50.45,clear-day,0.92,8.46,Clear,50.45,1014.36,4.65,0.02,1437732000,169,0,48.27,0
2015-07-24 07:00:00,0.000108333,0.003278333,53.52,clear-day,0.93,9.18,Clear,53.52,1014.55,2.2,0.02,1437735600,123,0,51.52,0
2015-07-24 08:00:00,0.000098889,0.003298333,58.86,clear-day,0.83,9.74,Clear,58.86,1014.79,1.47,0.05,1437739200,310,0,53.77,0
2015-07-24 09:00:00,0.000160556,0.003206111,63.97,clear-day,0.73,10,Clear,63.97,1014.55,9,0.03,1437742800,290,0,55.24,0
2015-07-24 10:00:00,0.000010556,0.003332222,70.02,clear-day,0.59,10,Clear,70.02,1013.88,4,0.05,1437746400,318,0,54.89,0
2015-07-24 11:00:00,0.000017222,0.003326667,73.1,clear-day,0.53,10,Clear,73.1,1013.82,3.03,0.1,1437750000,355,0,55.15,0
2015-07-24 12:00:00,0.000022222,0.003322222,74.68,clear-day,0.49,10,Clear,74.68,1013.55,5.23,0.14,1437753600,307,0,54.45,0
2015-07-24 13:00:00,0.000572222,0.003317222,76.33,partly-cloudy-day,0.46,10,Partly Cloudy,76.33,1013.28,4.2,0.28,1437757200,334,0,53.86,0
2015-07-24 14:00:00,0.00157,0.003315,76.76,rain,0.44,10,Light Rain,76.76,1012.71,4.46,0.39,1437760800,330,0.0154,53.41,0.56
2015-07-24 15:00:00,0.001539444,0.00331,76.3,partly-cloudy-day,0.5,10,Partly Cloudy,76.3,1012.5,3.73,0.28,1437764400,322,0,56.2,0
2015-07-24 16:00:00,0.001526667,0.003306667,72.85,clear-day,0.6,9.71,Clear,72.85,1012.5,1.27,0.24,1437768000,321,0.0037,58.14,0.14
2015-07-24 17:00:00,0.000937222,0.003283333,71.86,rain,0.62,9.66,Light Rain,71.86,1012.92,3.81,0.32,1437771600,294,0.0209,57.97,0.6
2015-07-24 18:00:00,0.000320556,0.003219444,70.35,rain,0.67,9.63,Light Rain,70.35,1013,2.31,0.22,1437775200,26,0.0203,58.95,0.6
2015-07-24 19:00:00,0.002280556,1.592985,69.21,clear-day,0.69,10,Clear,69.21,1013.55,1.55,0.16,1437778800,345,0.0045,58.71,0.18
2015-07-24 20:00:00,0.000361111,0.003813333,66.59,partly-cloudy-day,0.78,9.96,Partly Cloudy,66.59,1013.73,1.17,0.35,1437782400,330,0.002,59.63,0.05
2015-07-24 21:00:00,0.000621667,0.003825,64.14,clear-night,0.85,9.46,Clear,64.14,1013.99,0.5,0.13,1437786000,213,0,59.38,0
2015-07-24 22:00:00,0.001542778,0.003798889,62.19,clear-night,0.88,9.85,Clear,62.19,1014.36,1.41,0.14,1437789600,14,0.0009,58.71,0.01
2015-07-24 23:00:00,0.000546111,0.003807222,60.23,clear-night,0.9,8.87,Clear,60.23,1014.55,0.96,0.13,1437793200,200,0,57.38,0
2015-07-25 00:00:00,0.001171667,0.003821111,58.91,clear-night,0.92,7.09,Clear,58.91,1014.56,1.16,0.13,1437796800,217,0,56.6,0
2015-07-25 01:00:00,0.001002778,0.003820556,57.45,clear-night,0.92,5.46,Clear,57.45,1014.63,4.89,0.1,1437800400,101,0,55.27,0
2015-07-25 02:00:00,0.000015,0.003852222,56.51,clear-night,0.94,5.22,Clear,56.51,1014.77,1.02,0.16,1437804000,92,0,54.8,0
2015-07-25 03:00:00,0.000026111,0.003868333,55.43,clear-night,0.94,4.51,Clear,55.43,1014.88,1.55,0.13,1437807600,130,0,53.76,0
2015-07-25 04:00:00,0.000012222,0.003870556,55.42,clear-night,0.94,4.62,Clear,55.42,1015.04,1.28,0.08,1437811200,96,0,53.66,0
2015-07-25 05:00:00,0.000612222,0.003776667,54.85,clear-night,0.94,4.71,Clear,54.85,1015.25,3.2,0.2,1437814800,84,0,53.08,0
2015-07-25 06:00:00,0.001611111,0.003852778,54.68,clear-day,0.94,3.07,Clear,54.68,1015.79,1.84,0.03,1437818400,59,0,52.93,0
2015-07-25 07:00:00,0.00157,0.003808889,55.97,clear-day,0.95,5.36,Clear,55.97,1016.72,2.52,0.06,1437822000,99,0,54.49,0
2015-07-25 08:00:00,0.001527778,0.003703889,59.56,clear-day,0.9,8.98,Clear,59.56,1016.82,2.8,0.24,1437825600,329,0,56.67,0
2015-07-25 09:00:00,0.000864444,1.783894444,65.65,clear-day,0.78,9.75,Clear,65.65,1016.85,0.63,0.23,1437829200,359,0,58.43,0
2015-07-25 10:00:00,0.000025,1.431934444,69.11,clear-day,0.71,10,Clear,69.11,1016.4,0.97,0.2,1437832800,42,0,59.38,0
2015-07-25 11:00:00,0.000023889,0.003871667,73.73,clear-day,0.59,10,Clear,73.73,1016.08,0.32,0.06,1437836400,257,0,58.53,0
2015-07-25 12:00:00,0.000026111,0.003862222,76.46,clear-day,0.54,10,Clear,76.46,1016.08,1.51,0.03,1437840000,293,0,58.56,0
2015-07-25 13:00:00,0.000611111,0.003856667,78.02,clear-day,0.51,10,Clear,78.02,1015.59,4.42,0.05,1437843600,230,0,58.55,0
2015-07-25 14:00:00,0.00151,0.003854444,78.88,clear-day,0.5,10,Clear,78.88,1014.92,2.64,0.08,1437847200,191,0,58.42,0
2015-07-25 15:00:00,0.001206111,0.003847222,79.45,clear-day,0.51,10,Clear,79.45,1014.95,2.84,0.2,1437850800,171,0,59.86,0
2015-07-25 16:00:00,0.000755556,0.003832778,78.25,clear-day,0.54,10,Clear,78.25,1014.94,4.81,0.22,1437854400,213,0,60.16,0
2015-07-25 17:00:00,0.00092,0.002687778,78.39,partly-cloudy-day,0.55,10,Partly Cloudy,78.39,1014.7,0.28,0.29,1437858000,255,0,60.7,0
2015-07-25 18:00:00,0.000024444,0.00379,77.49,partly-cloudy-day,0.58,10,Partly Cloudy,77.49,1014.48,5.85,0.25,1437861600,168,0,61.38,0
2015-07-25 19:00:00,0.000028333,0.003814444,74.68,clear-day,0.68,10,Clear,74.68,1014.39,5.2,0.24,1437865200,156,0,63.59,0
2015-07-25 20:00:00,0.002562222,0.003830556,73.31,partly-cloudy-day,0.68,9.95,Mostly Cloudy,73.31,1014.86,4.42,0.63,1437868800,112,0,62.27,0
2015-07-25 21:00:00,0.002369444,0.003818333,71.82,rain,0.7,10,Light Rain,71.82,1014.88,4.91,0.31,1437872400,107,0.0248,61.55,0.62
2015-07-25 22:00:00,0.002231667,0.003853889,70.18,partly-cloudy-night,0.73,10,Partly Cloudy,70.18,1015.25,6.01,0.31,1437876000,146,0,61.2,0
2015-07-25 23:00:00,0.000149444,0.003818333,69.31,clear-night,0.75,10,Clear,69.31,1015.32,6.35,0.07,1437879600,109,0,61.2,0
2015-07-26 00:00:00,0.000105556,0.003841667,68.49,clear-night,0.76,10,Clear,68.49,1015.34,5.68,0.02,1437883200,148,0,60.58,0
2015-07-26 01:00:00,0.000088333,0.003856111,67.77,clear-night,0.78,10,Clear,67.77,1015.09,6.18,0.01,1437886800,149,0,60.47,0
2015-07-26 02:00:00,0.000027222,0.003859444,67.78,clear-night,0.77,10,Clear,67.78,1014.59,5.63,0.16,1437890400,161,0,60.35,0
2015-07-26 03:00:00,0.000022222,0.003857222,67.52,clear-night,0.77,10,Clear,67.52,1014.66,5.01,0.16,1437894000,173,0,60.1,0
2015-07-26 04:00:00,0.000015,0.003864444,66.32,clear-night,0.82,10,Clear,66.32,1014.77,4.86,,1437897600,187,0.001,60.68,0.01
2015-07-26 05:00:00,0.000591111,0.003863889,65.38,partly-cloudy-night,0.86,9.8,Mostly Cloudy,65.38,1014.26,2.09,0.73,1437901200,130,0.0038,61.05,0.14
2015-07-26 06:00:00,0.001592778,0.003853889,64.8,rain,0.9,8.12,Light Rain,64.8,1014.66,6.51,0.31,1437904800,163,0.0185,61.84,0.58
2015-07-26 07:00:00,0.001603889,0.002811111,64.54,rain,0.92,7.36,Light Rain,64.54,1014.82,5.33,,1437908400,167,0.0191,62.15,0.59
2015-07-26 08:00:00,0.000698889,0.003763889,66.17,cloudy,0.9,8.45,Overcast,66.17,1015.1,4.05,1,1437912000,114,0.0049,63.01,0.21
2015-07-26 09:00:00,0.001557778,0.003798333,68.27,clear-day,0.87,9.64,Clear,68.27,1015.02,4.92,,1437915600,143,0.0016,64.12,0.03
2015-07-26 10:00:00,0.000012778,0.003811111,72.14,clear-day,0.77,9.81,Clear,72.14,1014.43,4.8,0,1437919200,145,0,64.41,0
2015-07-26 11:00:00,0.002458333,0.003817778,74.74,partly-cloudy-day,0.74,9.89,Partly Cloudy,74.74,1014.3,7.49,0.49,1437922800,195,0,65.81,0
2015-07-26 12:00:00,0.002600556,0.003800556,75.56,clear-day,0.71,10,Clear,75.56,1014.35,6.03,,1437926400,196,0,65.62,0
2015-07-26 13:00:00,0.000637778,0.003812222,76.06,clear-day,0.71,10,Clear,76.06,1014.39,5.05,,1437930000,195,0,66.04,0
2015-07-26 14:00:00,0.001375,0.003775,77.57,partly-cloudy-day,0.71,10,Mostly Cloudy,77.57,1014.18,7.58,0.75,1437933600,189,0,67.29,0
2015-07-26 15:00:00,0.001165556,1.235216667,79.5,partly-cloudy-day,0.66,10,Partly Cloudy,79.5,1013.93,5.83,0.31,1437937200,189,0,66.97,0
2015-07-26 16:00:00,0.001562222,0.003414444,80.68,partly-cloudy-day,0.64,10,Partly Cloudy,83.14,1013.73,7.02,0.28,1437940800,185,0,67.16,0
2015-07-26 17:00:00,0.000946667,0.003395,81.59,clear-day,0.62,9.98,Clear,84.17,1013.31,5.39,0.13,1437944400,180,0.0008,67.22,0.01
2015-07-26 18:00:00,0.002502778,0.003388889,78.2,rain,0.74,9.54,Drizzle,78.2,1013.2,6.95,0.29,1437948000,183,0.0058,69.35,0.26
2015-07-26 19:00:00,0.002661667,0.0034,76.64,rain,0.75,9.87,Drizzle,76.64,1013.94,4.92,0.22,1437951600,176,0.0068,68.02,0.33
2015-07-26 20:00:00,0.002553333,0.00339,73.86,clear-day,0.77,9.94,Clear,73.86,1014.33,3.9,0.22,1437955200,196,0,66.16,0
2015-07-26 21:00:00,0.000074444,0.003392778,70.2,clear-night,0.85,8.7,Clear,70.2,1014.29,1.89,0.04,1437958800,151,0,65.36,0
2015-07-26 22:00:00,0.000114444,0.003393333,69.1,clear-night,0.88,9.21,Clear,69.1,1014.98,5.1,0.22,1437962400,127,0,65.46,0
2015-07-26 23:00:00,0.000093333,0.003401667,68.75,clear-night,0.87,8.79,Clear,68.75,1015.13,5.02,0.07,1437966000,105,0,64.75,0
2015-07-27 00:00:00,0.000107778,0.003391111,67.14,clear-night,0.91,7.63,Clear,67.14,1015.15,3.95,0.05,1437969600,106,0,64.5,0
2015-07-27 01:00:00,0.001076667,0.003397222,66.3,clear-night,0.91,5.97,Clear,66.3,1014.9,4.44,0.04,1437973200,123,0,63.57,0
2015-07-27 02:00:00,0.000028889,0.003431111,64.84,clear-night,0.93,5.4,Clear,64.84,1014.9,2.78,0.07,1437976800,167,0,62.64,0
2015-07-27 03:00:00,0.000021667,0.003437778,64.63,partly-cloudy-night,0.93,5.82,Partly Cloudy,64.63,1014.94,3.36,0.3,1437980400,164,0,62.61,0
2015-07-27 04:00:00,0.000013889,0.00344,63.81,partly-cloudy-night,0.95,4.38,Partly Cloudy,63.81,1015.01,2.63,0.27,1437984000,109,0,62.5,0
2015-07-27 05:00:00,0.000605,0.003441111,63.97,partly-cloudy-night,0.95,4.52,Partly Cloudy,63.97,1015.17,0.83,0.29,1437987600,156,0,62.48,0
2015-07-27 06:00:00,0.00167,0.003418333,64.25,clear-day,0.93,3.84,Clear,64.25,1015.36,2.83,0.15,1437991200,163,0,62.06,0
2015-07-27 07:00:00,0.001564444,0.0034,65.75,clear-day,0.92,5.31,Clear,65.75,1015.76,3.93,0.16,1437994800,182,0,63.36,0
2015-07-27 08:00:00,0.000681111,0.003301111,67.68,partly-cloudy-day,0.89,7.1,Partly Cloudy,67.68,1016.49,2.91,0.37,1437998400,143,0,64.43,0
2015-07-27 09:00:00,0.001030556,0.003236111,70.74,partly-cloudy-day,0.82,9.01,Partly Cloudy,70.74,1016.63,2.51,0.31,1438002000,114,0,65.08,0
2015-07-27 10:00:00,0.000063333,0.002935,74.11,partly-cloudy-day,0.76,9.89,Partly Cloudy,74.11,1016.67,2.54,0.26,1438005600,196,0,65.96,0
2015-07-27 11:00:00,0.001749444,0.003152222,77.5,partly-cloudy-day,0.68,9.98,Partly Cloudy,77.5,1016.5,4.5,0.25,1438009200,198,0,66.21,0
2015-07-27 12:00:00,0.002942778,0.003412778,80.29,partly-cloudy-day,0.65,9.97,Partly Cloudy,82.71,1016.26,3.88,0.28,1438012800,199,0,67.21,0
2015-07-27 13:00:00,0.001395556,0.003390556,81.86,partly-cloudy-day,0.6,10,Partly Cloudy,84.19,1015.74,4.36,0.29,1438016400,191,0,66.47,0
2015-07-27 14:00:00,0.001575,0.003424444,82.06,partly-cloudy-day,0.6,10,Partly Cloudy,84.5,1015.33,3.37,0.27,1438020000,297,0,66.73,0
2015-07-27 15:00:00,0.001577778,0.003430556,80.29,rain,0.67,9.98,Rain,83.05,1015.2,1.53,0.26,1438023600,71,0.0794,68.38,0.75
2015-07-27 16:00:00,0.001566111,0.003421667,79.14,rain,0.67,10,Rain,79.14,1015,3.29,0.19,1438027200,203,0.0794,67.13,0.75
2015-07-27 17:00:00,0.000967222,0.003377778,80.95,clear-day,0.65,9.81,Clear,83.71,1014.5,2.42,0.24,1438030800,159,0.0025,67.95,0.07
2015-07-27 18:00:00,0.00006,0.003379444,80.7,rain,0.64,9.74,Light Rain,83.22,1014.53,1.06,0.04,1438034400,119,0.0092,67.37,0.49
2015-07-27 19:00:00,0.000064444,0.003412778,77.87,clear-day,0.69,10,Clear,77.87,1014.48,3.95,0.21,1438038000,212,0.0027,67.02,0.08
2015-07-27 20:00:00,0.002746111,0.003393333,76.21,clear-day,0.74,9.98,Clear,76.21,1014.95,2.04,0.09,1438041600,111,0.0013,67.45,0.02
2015-07-27 21:00:00,0.001959444,0.003409444,72.64,clear-night,0.85,9.36,Clear,72.64,1015.37,3.19,0.01,1438045200,177,0,67.99,0
2015-07-27 22:00:00,0.000848333,0.003396111,70.77,clear-night,0.89,8.03,Clear,70.77,1015.99,1.81,0.06,1438048800,187,0,67.29,0
2015-07-27 23:00:00,0.000797778,0.003395,69.23,clear-night,0.92,7.44,Clear,69.23,1015.81,2.82,0.07,1438052400,182,0,66.78,0
2015-07-28 00:00:00,0.001622222,0.003397222,69.02,clear-night,0.91,7.35,Clear,69.02,1015.84,3.19,0.05,1438056000,173,0,66.24,0
2015-07-28 01:00:00,0.001033333,0.003393333,67.2,clear-night,0.92,6.22,Clear,67.2,1015.77,3.31,0.02,1438059600,187,0,64.84,0
2015-07-28 02:00:00,0.000012778,0.003433889,67.17,clear-night,0.93,6.23,Clear,67.17,1016.22,1.74,0.2,1438063200,160,0,65.1,0
2015-07-28 03:00:00,0.000032778,0.003436667,66.13,clear-night,0.93,4.46,Clear,66.13,1015.98,1.67,0.04,1438066800,178,0,64.13,0
2015-07-28 04:00:00,0.000028333,0.003436667,64.3,partly-cloudy-night,0.95,4,Partly Cloudy,64.3,1015.79,1.39,0.29,1438070400,154,0,62.9,0
2015-07-28 05:00:00,0.000595556,0.003434444,63.62,fog,0.93,1.22,Foggy,63.62,1015.73,1.17,0.17,1438074000,165,0,61.66,0
2015-07-28 06:00:00,0.001772778,0.003347778,63.88,fog,0.96,1.21,Foggy,63.88,1016.14,1.94,0.31,1438077600,169,0,62.75,0
2015-07-28 07:00:00,0.001113889,0.003389444,66.06,fog,0.95,1.86,Foggy,66.06,1016.59,1.75,0.28,1438081200,185,0,64.63,0
2015-07-28 08:00:00,0.000828889,0.003407222,68.03,clear-day,0.94,3.42,Clear,68.03,1016.46,0.53,0.08,1438084800,201,0,66.24,0
2015-07-28 09:00:00,0.000263333,0.003408889,70.83,partly-cloudy-day,0.88,7.93,Partly Cloudy,70.83,1016.37,3.37,0.29,1438088400,169,0,67.03,0
2015-07-28 10:00:00,0.000018333,0.003401111,76.77,clear-day,0.72,10,Clear,76.77,1015.66,3.87,0.05,1438092000,225,0,66.85,0
2015-07-28 11:00:00,0.000023333,0.003418333,80.1,clear-day,0.64,10,Clear,82.36,1015.3,4.49,0.03,1438095600,325,0,66.69,0
2015-07-28 12:00:00,0.000025,0.003410556,82.61,clear-day,0.6,10,Clear,85.33,1015.04,5.55,0.02,1438099200,333,0,67.31,0
2015-07-28 13:00:00,0.000619444,0.003406111,84.53,clear-day,0.54,10,Clear,86.82,1014.59,6.32,0.04,1438102800,296,0,66.1,0
2015-07-28 14:00:00,0.000467222,0.00341,85.82,clear-day,0.51,10,Clear,88.02,1014.22,6.04,0.07,1438106400,332,0,65.78,0
2015-07-28 15:00:00,0.001326667,0.123382222,86.01,clear-day,0.5,10,Clear,87.97,1014.07,7.07,0.06,1438110000,332,0,65.32,0
2015-07-28 16:00:00,0.001356667,0.003422222,85.91,clear-day,0.47,10,Clear,86.94,1014.22,5.69,0.03,1438113600,282,0,63.29,0
2015-07-28 17:00:00,0.002042778,0.003423333,85.84,clear-day,0.48,10,Clear,87.2,1013.9,1.6,0.06,1438117200,1,0,64.04,0
2015-07-28 18:00:00,0.00302,0.0014,84.74,clear-day,0.52,10,Clear,86.52,1014.09,2.67,0.08,1438120800,285,0,64.99,0
2015-07-28 19:00:00,0.002814444,0.002971111,81.82,clear-day,0.64,9.83,Clear,84.83,1014.04,1.15,0.06,1438124400,215,0,68.24,0
2015-07-28 20:00:00,0.002057778,0.003391111,76.74,clear-day,0.77,10,Clear,76.74,1014.52,2.47,0.09,1438128000,146,0,69.03,0
2015-07-28 21:00:00,0.000637222,0.003388333,72.94,clear-night,0.81,9.23,Clear,72.94,1015.02,1.29,0.02,1438131600,176,0,66.64,0
2015-07-28 22:00:00,0.001597222,0.003391667,70.28,clear-night,0.86,10,Clear,70.28,1015.3,3.47,0,1438135200,154,0,65.75,0
2015-07-28 23:00:00,0.000143889,0.003374444,68.42,clear-night,0.88,9.73,Clear,68.42,1015.29,3.19,0.01,1438138800,161,0,64.69,0
2015-07-29 00:00:00,0.000619444,0.003393333,67.23,clear-night,0.89,9.79,Clear,67.23,1015.33,5.24,0.02,1438142400,179,0,63.93,0
2015-07-29 01:00:00,0.001045556,0.003432222,66.02,clear-night,0.91,9.36,Clear,66.02,1015.52,3.73,0.02,1438146000,199,0,63.38,0
2015-07-29 02:00:00,0.00003,0.003433889,65.11,clear-night,0.91,8.49,Clear,65.11,1015.38,2.94,0.03,1438149600,155,0,62.41,0
2015-07-29 03:00:00,0.000026667,0.003437778,64.17,clear-night,0.92,6.26,Clear,64.17,1015.3,2.61,0.02,1438153200,222,0,61.72,0
2015-07-29 04:00:00,0.000018889,0.003436111,63.27,clear-night,0.92,5.44,Clear,63.27,1015.11,8,0.03,1438156800,130,0,61.03,0
2015-07-29 05:00:00,0.000562222,0.003445556,62.14,clear-night,0.96,4.47,Clear,62.14,1015.2,2.36,0.03,1438160400,299,0,60.86,0
2015-07-29 06:00:00,0.001556111,0.003418889,61.52,clear-day,0.94,5.32,Clear,61.52,1015.67,,0.22,1438164000,,0,59.66,0
2015-07-29 07:00:00,0.001542778,0.003394444,64.22,clear-day,0.92,6.62,Clear,64.22,1015.93,0.96,0.02,1438167600,30,0,61.96,0
2015-07-29 08:00:00,0.000596111,0.003382222,68.53,clear-day,0.86,9.72,Clear,68.53,1015.84,2.46,0.06,1438171200,251,0,64.16,0
2015-07-29 09:00:00,0.001273333,0.003407222,72.8,clear-day,0.78,10,Clear,72.8,1015.96,2,0.01,1438174800,290,0,65.55,0
